State,Action,Count
"(1, 2.0, 0.0, 0.0)",3.0,1
"(1, 2.0, 1.0, 4.0)",2.0,1
"(1, 2.0, 1.0, 3.0)",1.0,4
"(1, 2.0, 1.0, 2.0)",1.0,20
"(1, 2.0, 1.0, 2.0)",4.0,1
