State,Action,Count
"(1, 4.0, 1.0, 3.0)",3.0,1
"(1, 4.0, 1.0, 3.0)",1.0,3
"(1, 4.0, 3.0, 3.0)",4.0,1
"(1, 4.0, 1.0, 3.0)",2.0,1
"(1, 4.0, 1.0, 6.0)",0.0,1
