State,Action,Count
"(1, 2.0, 1.0, 2.0)",1.0,17
"(1, 2.0, 1.0, 3.0)",1.0,11
"(1, 2.0, 0.0, 3.0)",2.0,1
"(1, 2.0, 2.0, 3.0)",1.0,7
"(1, 2.0, 2.0, 3.0)",4.0,1
