State,Action,Count
"(1, 2.0, 1.0, 0.0)",3.0,1
"(1, 2.0, 1.0, 4.0)",2.0,1
"(1, 2.0, 1.0, 3.0)",0.0,2
"(1, 2.0, 1.0, 2.0)",2.0,10
"(1, 2.0, 1.0, 2.0)",3.0,6
"(1, 2.0, 1.0, 2.0)",4.0,3
"(1, 2.0, 1.0, 2.0)",1.0,6
