State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",2.0,0.195
"(1, 1.0, 0.0, 0.0)",3.0,0.01755
"(1, 1.0, 0.0, 0.0)",1.0,0.33212799268461535
"(1, 1.0, 0.0, 0.0)",4.0,0.099525
"(1, 1.0, 0.0, 0.0)",0.0,0.0
"(1, 1.0, 0.0, 1.0)",3.0,0.123375
"(1, 1.0, 0.0, 2.0)",2.0,0.025349999999999998
"(1, 1.0, 0.0, 2.0)",4.0,0.045364499999999995
"(1, 1.0, 0.0, 2.0)",3.0,0.1500098415
"(1, 1.0, 0.0, 2.0)",1.0,0.37124147700000004
"(1, 1.0, 0.0, 2.0)",0.0,0.009
"(1, 1.0, 0.0, 3.0)",1.0,0.3885083333333333
"(1, 1.0, 0.0, 3.0)",2.0,0.09
"(1, 1.0, 0.0, 4.0)",4.0,0.027
"(1, 1.0, 0.0, 4.0)",1.0,0.09
"(1, 1.0, 0.0, 4.0)",3.0,0.3
"(1, 1.0, 0.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.09
"(1, 1.0, 1.0, 0.0)",4.0,0.014400000000000001
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.00669645
"(1, 1.0, 1.0, 0.0)",1.0,0.2007474943557143
"(1, 1.0, 1.0, 2.0)",1.0,0.14905194418237389
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.05168569736600001
"(1, 1.0, 1.0, 2.0)",3.0,0.026452987530809526
"(1, 1.0, 1.0, 2.0)",4.0,0.039547797190227274
"(1, 1.0, 1.0, 3.0)",1.0,0.278675223328125
"(1, 1.0, 1.0, 3.0)",2.0,0.0985125
"(1, 1.0, 1.0, 3.0)",3.0,0.005362272128571427
"(1, 1.0, 1.0, 3.0)",4.0,0.05427272727272727
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.06728571428571428
"(1, 1.0, 1.0, 4.0)",1.0,0.3
"(1, 1.0, 1.0, 4.0)",2.0,0.15
"(1, 1.0, 1.0, 4.0)",4.0,0.09
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",3.0,0.3
"(1, 1.0, 2.0, 0.0)",2.0,0.15
"(1, 1.0, 2.0, 0.0)",4.0,0.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.3
"(1, 1.0, 2.0, 3.0)",4.0,0.3
"(1, 1.0, 2.0, 4.0)",4.0,0.09
"(1, 1.0, 2.0, 4.0)",2.0,0.3
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 3.0, 0.0)",0.0,2.0
"(1, 1.0, 3.0, 3.0)",3.0,0.6
"(1, 1.0, 3.0, 3.0)",2.0,2.0
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 0.0)",3.0,3.611863636363636e-05
"(1, 2.0, 0.0, 1.0)",4.0,0.0026999999999999997
"(1, 2.0, 0.0, 1.0)",0.0,2.391484499999999e-08
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",0.0,8.857349999999998e-08
"(1, 2.0, 0.0, 2.0)",3.0,3.9366e-06
"(1, 2.0, 0.0, 2.0)",1.0,3.1886459999999986e-08
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.0022554675419705532
"(1, 2.0, 0.0, 3.0)",0.0,0.012857142857142857
"(1, 2.0, 0.0, 3.0)",4.0,0.0
"(1, 2.0, 0.0, 3.0)",3.0,0.0009
