State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",1.0,0.4769394962962963
"(1, 1.0, 0.0, 0.0)",3.0,0.01350295245
"(1, 1.0, 0.0, 0.0)",0.0,0.0
"(1, 1.0, 0.0, 0.0)",4.0,0.3
"(1, 1.0, 0.0, 1.0)",2.0,0.13863180000000003
"(1, 1.0, 0.0, 1.0)",1.0,1.0
"(1, 1.0, 0.0, 2.0)",1.0,0.3465274519354839
"(1, 1.0, 0.0, 2.0)",4.0,0.13000059049
"(1, 1.0, 0.0, 2.0)",3.0,0.15675492075
"(1, 1.0, 0.0, 3.0)",1.0,0.764625
"(1, 1.0, 0.0, 4.0)",1.0,1.0
"(1, 1.0, 1.0, 0.0)",1.0,0.19663206485862075
"(1, 1.0, 1.0, 0.0)",2.0,0.0081
"(1, 1.0, 1.0, 2.0)",1.0,0.19782620487324803
"(1, 1.0, 1.0, 2.0)",3.0,0.111920295125
"(1, 1.0, 1.0, 2.0)",4.0,0.053435124384939095
"(1, 1.0, 1.0, 2.0)",2.0,0.13528631593799115
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",1.0,0.2968492271507322
"(1, 1.0, 1.0, 3.0)",2.0,0.152079675
"(1, 1.0, 1.0, 3.0)",3.0,0.027
"(1, 1.0, 1.0, 4.0)",4.0,0.3
"(1, 1.0, 1.0, 4.0)",1.0,0.2343666666666667
"(1, 1.0, 1.0, 4.0)",2.0,0.027
"(1, 1.0, 2.0, 0.0)",4.0,0.1635
"(1, 1.0, 2.0, 0.0)",3.0,0.0081
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.0081
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",1.0,1.0
"(1, 1.0, 3.0, 0.0)",4.0,0.6
"(1, 1.0, 3.0, 4.0)",1.0,2.0
"(1, 2.0, 0.0, 0.0)",2.0,0.016250820125
"(1, 2.0, 0.0, 0.0)",4.0,0.0
"(1, 2.0, 0.0, 0.0)",1.0,0.0
"(1, 2.0, 0.0, 1.0)",1.0,0.0
"(1, 2.0, 0.0, 1.0)",4.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,9.428075952352937e-10
"(1, 2.0, 0.0, 2.0)",1.0,5.8113073349999966e-11
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 3.0)",3.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.008990078931714251
"(1, 2.0, 0.0, 3.0)",1.0,0.0
"(1, 2.0, 0.0, 3.0)",4.0,0.0
"(1, 2.0, 0.0, 3.0)",0.0,0.0
"(1, 2.0, 0.0, 4.0)",2.0,0.0
"(1, 2.0, 0.0, 4.0)",1.0,0.0
"(1, 2.0, 0.0, 4.0)",0.0,8.609344199999995e-10
