State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",1.0,0.38
"(1, 1.0, 0.0, 0.0)",3.0,0.13105278728585767
"(1, 1.0, 0.0, 0.0)",2.0,0.19999999999999998
"(1, 1.0, 0.0, 0.0)",4.0,0.0
"(1, 1.0, 0.0, 1.0)",3.0,0.14949281185714286
"(1, 1.0, 0.0, 1.0)",4.0,0.0081
"(1, 1.0, 0.0, 1.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",1.0,0.3230074074074074
"(1, 1.0, 0.0, 2.0)",4.0,0.058499999999999996
"(1, 1.0, 0.0, 2.0)",3.0,0.0
"(1, 1.0, 0.0, 3.0)",3.0,0.04743
"(1, 1.0, 0.0, 3.0)",1.0,0.6874546864285714
"(1, 1.0, 0.0, 3.0)",4.0,0.013500265720499999
"(1, 1.0, 0.0, 3.0)",0.0,1.4762249999999998e-06
"(1, 1.0, 0.0, 3.0)",2.0,0.15
"(1, 1.0, 0.0, 4.0)",3.0,0.13000059048999998
"(1, 1.0, 1.0, 0.0)",3.0,1.9682999999999998e-05
"(1, 1.0, 1.0, 0.0)",4.0,0.0563534835375
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",1.0,0.045
"(1, 1.0, 1.0, 2.0)",1.0,0.16873571036604704
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",3.0,0.05548580307692308
"(1, 1.0, 1.0, 2.0)",4.0,0.043427778251695526
"(1, 1.0, 1.0, 2.0)",2.0,0.034947828324489796
"(1, 1.0, 1.0, 3.0)",1.0,0.24709946527866103
"(1, 1.0, 1.0, 3.0)",2.0,0.15000007971614998
"(1, 1.0, 1.0, 3.0)",3.0,0.011943
"(1, 1.0, 1.0, 3.0)",4.0,0.195
"(1, 1.0, 1.0, 4.0)",3.0,0.09623707683333334
"(1, 1.0, 1.0, 4.0)",1.0,0.4633333333333334
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",3.0,0.3
"(1, 1.0, 2.0, 0.0)",4.0,0.09
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.3
"(1, 1.0, 2.0, 3.0)",4.0,0.3
"(1, 1.0, 2.0, 3.0)",2.0,0.3
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",2.0,0.3
"(1, 1.0, 3.0, 0.0)",0.0,2.0
"(1, 1.0, 3.0, 3.0)",1.0,2.0
"(1, 2.0, 0.0, 0.0)",2.0,0.00468343297764
"(1, 2.0, 0.0, 0.0)",1.0,0.0
"(1, 2.0, 0.0, 0.0)",0.0,1.7714699999999996e-07
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",1.0,0.0
"(1, 2.0, 0.0, 2.0)",1.0,2.530671428571428e-07
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 2.0)",3.0,0.04285714285714286
"(1, 2.0, 0.0, 3.0)",0.0,0.012857142857142857
"(1, 2.0, 0.0, 3.0)",1.0,0.021502666805555556
"(1, 2.0, 0.0, 3.0)",4.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.0
"(1, 2.0, 0.0, 3.0)",3.0,0.0
"(1, 2.0, 0.0, 4.0)",1.0,0.1
"(1, 2.0, 0.0, 4.0)",4.0,0.0
"(1, 2.0, 0.0, 6.0)",1.0,0.0
"(1, 2.0, 0.0, 6.0)",3.0,0.0
"(1, 2.0, 0.0, 6.0)",0.0,0.0
"(1, 2.0, 1.0, 0.0)",1.0,0.00014307664182352942
"(1, 2.0, 1.0, 0.0)",3.0,0.0
"(1, 2.0, 1.0, 0.0)",4.0,0.0
"(1, 2.0, 1.0, 0.0)",0.0,0.0
"(1, 2.0, 1.0, 0.0)",2.0,0.0
"(1, 2.0, 1.0, 2.0)",3.0,0.0005254998374219652
"(1, 2.0, 1.0, 2.0)",0.0,0.0
"(1, 2.0, 1.0, 2.0)",1.0,0.0
"(1, 2.0, 1.0, 2.0)",4.0,0.0
"(1, 2.0, 1.0, 2.0)",2.0,4.373999999999999e-06
"(1, 2.0, 1.0, 3.0)",2.0,0.0017595307144329894
"(1, 2.0, 1.0, 3.0)",3.0,0.0075
"(1, 2.0, 1.0, 3.0)",4.0,0.0
"(1, 2.0, 1.0, 3.0)",0.0,1.261730769230769e-06
"(1, 2.0, 1.0, 3.0)",1.0,0.027466685985675678
"(1, 2.0, 1.0, 4.0)",2.0,0.0015800984210526314
"(1, 2.0, 1.0, 4.0)",4.0,0.0
"(1, 2.0, 1.0, 4.0)",0.0,0.0
"(1, 2.0, 1.0, 4.0)",3.0,0.0
"(1, 2.0, 1.0, 4.0)",1.0,0.0
"(1, 2.0, 1.0, 6.0)",3.0,0.0
"(1, 2.0, 1.0, 6.0)",1.0,0.0
"(1, 2.0, 1.0, 6.0)",2.0,0.0
"(1, 2.0, 1.0, 6.0)",0.0,0.0
"(1, 2.0, 2.0, 0.0)",3.0,0.000405
"(1, 2.0, 2.0, 0.0)",1.0,0.0
"(1, 2.0, 2.0, 0.0)",2.0,0.0
"(1, 2.0, 2.0, 3.0)",1.0,0.027790964066222223
"(1, 2.0, 2.0, 3.0)",2.0,1.0359473684210524e-06
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 3.0)",3.0,0.0
"(1, 2.0, 2.0, 3.0)",4.0,0.0
"(1, 2.0, 2.0, 4.0)",0.0,0.0
"(1, 2.0, 2.0, 4.0)",1.0,0.0
"(1, 2.0, 2.0, 4.0)",3.0,0.0
"(1, 2.0, 2.0, 4.0)",2.0,0.027
"(1, 2.0, 2.0, 4.0)",4.0,0.0
"(1, 2.0, 2.0, 6.0)",2.0,0.0
"(1, 2.0, 2.0, 6.0)",0.0,0.0
"(1, 2.0, 3.0, 0.0)",3.0,0.3
"(1, 2.0, 3.0, 0.0)",2.0,0.3
"(1, 2.0, 3.0, 0.0)",0.0,1.0
"(1, 2.0, 3.0, 3.0)",0.0,1.0
"(1, 2.0, 3.0, 4.0)",0.0,1.0
"(1, 3.0, 0.0, 0.0)",3.0,0.0
"(1, 3.0, 0.0, 0.0)",2.0,0.0
"(1, 3.0, 0.0, 0.0)",0.0,0.0
"(1, 3.0, 0.0, 3.0)",0.0,0.0
"(1, 3.0, 0.0, 3.0)",2.0,0.0
"(1, 3.0, 0.0, 3.0)",1.0,0.0
"(1, 3.0, 0.0, 4.0)",4.0,0.0
"(1, 3.0, 0.0, 4.0)",2.0,0.0
"(1, 3.0, 0.0, 4.0)",1.0,0.0
"(1, 3.0, 0.0, 6.0)",2.0,0.0
"(1, 3.0, 0.0, 7.0)",1.0,0.0
"(1, 3.0, 1.0, 0.0)",1.0,0.0
"(1, 3.0, 1.0, 0.0)",0.0,0.0
"(1, 3.0, 1.0, 0.0)",2.0,0.0
"(1, 3.0, 1.0, 2.0)",1.0,0.0
"(1, 3.0, 1.0, 2.0)",2.0,0.0
"(1, 3.0, 1.0, 2.0)",3.0,0.0
"(1, 3.0, 1.0, 2.0)",0.0,0.0
"(1, 3.0, 1.0, 2.0)",4.0,0.0
"(1, 3.0, 1.0, 3.0)",2.0,0.0
"(1, 3.0, 1.0, 3.0)",1.0,0.0
"(1, 3.0, 1.0, 3.0)",0.0,0.0
"(1, 3.0, 1.0, 3.0)",4.0,0.0
"(1, 3.0, 1.0, 3.0)",3.0,0.0
"(1, 3.0, 1.0, 4.0)",0.0,0.0
"(1, 3.0, 1.0, 4.0)",1.0,0.0
"(1, 3.0, 1.0, 4.0)",2.0,0.0
"(1, 3.0, 1.0, 4.0)",3.0,0.0
"(1, 3.0, 1.0, 6.0)",4.0,0.0
"(1, 3.0, 1.0, 6.0)",2.0,0.0
"(1, 3.0, 1.0, 6.0)",3.0,0.0
"(1, 3.0, 1.0, 7.0)",0.0,0.0
"(1, 3.0, 1.0, 7.0)",1.0,0.0
"(1, 3.0, 2.0, 3.0)",1.0,0.0
"(1, 3.0, 2.0, 3.0)",0.0,0.0
"(1, 3.0, 2.0, 3.0)",2.0,0.0
"(1, 3.0, 2.0, 3.0)",4.0,0.0
"(1, 3.0, 2.0, 4.0)",1.0,0.0
"(1, 3.0, 2.0, 4.0)",2.0,0.0
"(1, 3.0, 2.0, 7.0)",0.0,0.0
"(1, 3.0, 2.0, 7.0)",2.0,0.0
"(1, 3.0, 3.0, 3.0)",0.0,0.0
