State,Action,Q-Value
"(1.0, 0.0, 0.0)",2.0,0.05574552857142857
"(1.0, 0.0, 0.0)",0.0,0.0001458
"(1.0, 0.0, 0.0)",1.0,0.18999999999999997
"(1.0, 0.0, 0.0)",3.0,0.15
"(1.0, 0.0, 0.0)",4.0,0.0
"(1.0, 0.0, 1.0)",0.0,0.0003471428571428571
"(1.0, 0.0, 1.0)",1.0,0.50405
"(1.0, 0.0, 1.0)",3.0,0.00081
"(1.0, 0.0, 1.0)",4.0,0.0004512857142857143
"(1.0, 0.0, 1.0)",2.0,0.09
"(1.0, 0.0, 2.0)",2.0,0.0015042857142857143
"(1.0, 0.0, 2.0)",0.0,0.0
"(1.0, 0.0, 2.0)",1.0,0.25202500000871697
"(1.0, 0.0, 2.0)",4.0,0.0834
"(1.0, 0.0, 2.0)",3.0,0.3
"(1.0, 0.0, 3.0)",0.0,0.03333333333333333
"(1.0, 0.0, 3.0)",4.0,0.0756075
"(1.0, 0.0, 3.0)",2.0,0.00675
"(1.0, 0.0, 3.0)",1.0,0.3529548333333333
"(1.0, 0.0, 3.0)",3.0,0.0135
"(1.0, 0.0, 4.0)",4.0,0.0
"(1.0, 0.0, 4.0)",0.0,0.0
"(1.0, 0.0, 4.0)",3.0,0.00405
"(1.0, 0.0, 4.0)",1.0,0.65
"(1.0, 1.0, 0.0)",4.0,0.089625
"(1.0, 1.0, 0.0)",3.0,0.075
"(1.0, 1.0, 0.0)",2.0,0.1000032805
"(1.0, 1.0, 0.0)",1.0,0.5000000000017434
"(1.0, 1.0, 0.0)",0.0,0.0
"(1.0, 1.0, 2.0)",0.0,0.0
"(1.0, 1.0, 2.0)",4.0,0.01912485686443003
"(1.0, 1.0, 2.0)",1.0,0.19100239241276692
"(1.0, 1.0, 2.0)",2.0,0.01896795051146143
"(1.0, 1.0, 2.0)",3.0,0.01514573406832025
"(1.0, 1.0, 3.0)",2.0,0.03889965133333334
"(1.0, 1.0, 3.0)",3.0,0.009143706363636362
"(1.0, 1.0, 3.0)",1.0,0.18187250000000002
"(1.0, 1.0, 3.0)",0.0,0.0
"(1.0, 1.0, 3.0)",4.0,0.020006112384615384
"(1.0, 1.0, 4.0)",0.0,0.0
"(1.0, 1.0, 4.0)",4.0,0.011250001793613374
"(1.0, 1.0, 4.0)",1.0,9.112499999999999e-05
"(1.0, 1.0, 4.0)",3.0,0.0
"(1.0, 1.0, 4.0)",2.0,0.0
"(1.0, 2.0, 0.0)",1.0,1.0
"(1.0, 2.0, 0.0)",2.0,0.12
"(1.0, 2.0, 0.0)",4.0,0.0975
"(1.0, 2.0, 0.0)",3.0,0.09
"(1.0, 2.0, 0.0)",0.0,1.0
"(1.0, 2.0, 3.0)",4.0,0.18
"(1.0, 2.0, 3.0)",0.0,1.0
"(1.0, 2.0, 3.0)",2.0,0.06666666666666667
"(1.0, 2.0, 3.0)",3.0,0.1460076923076923
"(1.0, 2.0, 3.0)",1.0,1.0
"(1.0, 2.0, 4.0)",2.0,0.22499999999999998
"(1.0, 2.0, 4.0)",1.0,1.0
"(1.0, 2.0, 4.0)",3.0,0.0
"(1.0, 2.0, 4.0)",4.0,0.0
"(1.0, 2.0, 4.0)",0.0,1.0
"(1.0, 3.0, 0.0)",2.0,2.0
"(1.0, 3.0, 3.0)",0.0,2.0
"(2.0, 0.0, 0.0)",3.0,0.00675
"(2.0, 0.0, 0.0)",1.0,0.0
"(2.0, 0.0, 0.0)",0.0,0.0
"(2.0, 0.0, 0.0)",4.0,3.2804999999999998e-06
"(2.0, 0.0, 0.0)",2.0,0.0
"(2.0, 0.0, 1.0)",2.0,0.0
"(2.0, 0.0, 1.0)",3.0,0.00405
"(2.0, 0.0, 1.0)",0.0,0.0
"(2.0, 0.0, 1.0)",1.0,0.00243
"(2.0, 0.0, 2.0)",1.0,0.43333333333333335
"(2.0, 0.0, 2.0)",3.0,0.0
"(2.0, 0.0, 2.0)",4.0,0.0
"(2.0, 0.0, 2.0)",2.0,0.0
"(2.0, 0.0, 2.0)",0.0,0.0225
"(2.0, 0.0, 3.0)",3.0,0.0
"(2.0, 0.0, 3.0)",0.0,0.0045
"(2.0, 0.0, 3.0)",1.0,0.0
"(2.0, 0.0, 3.0)",2.0,0.0
"(2.0, 0.0, 3.0)",4.0,3.124285714285714e-05
"(2.0, 0.0, 4.0)",1.0,0.045
"(2.0, 0.0, 4.0)",4.0,0.045
"(2.0, 0.0, 4.0)",2.0,0.0045
"(2.0, 0.0, 4.0)",0.0,0.0
"(2.0, 0.0, 4.0)",3.0,0.0
"(2.0, 0.0, 6.0)",3.0,0.0
"(2.0, 0.0, 6.0)",0.0,0.07518224999999999
"(2.0, 0.0, 6.0)",2.0,0.0
"(2.0, 0.0, 6.0)",1.0,0.33335520333333335
"(2.0, 0.0, 6.0)",4.0,0.09999999999999999
"(2.0, 1.0, 0.0)",3.0,0.00081
"(2.0, 1.0, 0.0)",1.0,8.940472823076918e-12
"(2.0, 1.0, 0.0)",4.0,0.0
"(2.0, 1.0, 0.0)",0.0,0.0
"(2.0, 1.0, 0.0)",2.0,0.001157142857142857
"(2.0, 1.0, 2.0)",2.0,0.0005912376237623762
"(2.0, 1.0, 2.0)",4.0,1.0209313636363634e-07
"(2.0, 1.0, 2.0)",1.0,0.0002050925185918033
"(2.0, 1.0, 2.0)",0.0,4.992695811518324e-06
"(2.0, 1.0, 2.0)",3.0,0.000138798
"(2.0, 1.0, 3.0)",2.0,4.6286796774193524e-11
"(2.0, 1.0, 3.0)",3.0,0.002752293577981651
"(2.0, 1.0, 3.0)",4.0,0.002727272857717336
"(2.0, 1.0, 3.0)",0.0,8.181818181818182e-05
"(2.0, 1.0, 3.0)",1.0,0.019904761920750687
"(2.0, 1.0, 4.0)",3.0,0.0019285714285714286
"(2.0, 1.0, 4.0)",2.0,0.0
"(2.0, 1.0, 4.0)",1.0,0.0
"(2.0, 1.0, 4.0)",0.0,0.0
"(2.0, 1.0, 4.0)",4.0,0.006923076923076922
"(2.0, 1.0, 6.0)",2.0,0.0
"(2.0, 1.0, 6.0)",1.0,2.5173521052631567e-09
"(2.0, 1.0, 6.0)",4.0,0.0
"(2.0, 1.0, 6.0)",0.0,0.0
"(2.0, 1.0, 6.0)",3.0,0.0
"(2.0, 2.0, 0.0)",4.0,0.0
"(2.0, 2.0, 0.0)",2.0,0.0
"(2.0, 2.0, 0.0)",0.0,0.0
"(2.0, 2.0, 0.0)",3.0,0.0
"(2.0, 2.0, 0.0)",1.0,0.0
"(2.0, 2.0, 3.0)",1.0,0.030303030303030304
"(2.0, 2.0, 3.0)",3.0,0.0
"(2.0, 2.0, 3.0)",4.0,0.024
"(2.0, 2.0, 3.0)",2.0,0.002093023255813953
"(2.0, 2.0, 3.0)",0.0,0.0
"(2.0, 2.0, 4.0)",2.0,0.0
"(2.0, 2.0, 4.0)",1.0,0.0
"(2.0, 2.0, 4.0)",0.0,0.0
"(2.0, 2.0, 4.0)",3.0,0.0
"(2.0, 2.0, 4.0)",4.0,0.0
"(2.0, 2.0, 6.0)",4.0,0.0
"(2.0, 2.0, 6.0)",3.0,0.0
"(2.0, 2.0, 6.0)",1.0,0.0
"(2.0, 2.0, 6.0)",2.0,0.0
"(2.0, 2.0, 6.0)",0.0,0.0
"(2.0, 3.0, 0.0)",2.0,0.0
"(2.0, 3.0, 3.0)",3.0,0.0
"(2.0, 3.0, 4.0)",2.0,0.0
"(2.0, 3.0, 6.0)",1.0,1.0
"(2.0, 3.0, 6.0)",3.0,0.0
"(3.0, 0.0, 0.0)",0.0,0.0
"(3.0, 0.0, 2.0)",0.0,0.0
"(3.0, 0.0, 2.0)",2.0,0.0
"(3.0, 0.0, 3.0)",2.0,0.0
"(3.0, 0.0, 3.0)",4.0,0.0
"(3.0, 0.0, 3.0)",1.0,0.0
"(3.0, 0.0, 4.0)",4.0,0.0
"(3.0, 0.0, 4.0)",3.0,0.0
"(3.0, 0.0, 4.0)",2.0,0.0
"(3.0, 0.0, 6.0)",3.0,0.0
"(3.0, 0.0, 6.0)",2.0,0.0
"(3.0, 0.0, 6.0)",0.0,0.0
"(3.0, 0.0, 6.0)",4.0,0.0
"(3.0, 0.0, 7.0)",0.0,0.0
"(3.0, 0.0, 7.0)",2.0,0.0
"(3.0, 0.0, 7.0)",4.0,0.0
"(3.0, 0.0, 7.0)",1.0,0.0
"(3.0, 1.0, 0.0)",0.0,0.0
"(3.0, 1.0, 0.0)",2.0,0.0
"(3.0, 1.0, 0.0)",1.0,0.0
"(3.0, 1.0, 0.0)",4.0,0.0
"(3.0, 1.0, 0.0)",3.0,0.0
"(3.0, 1.0, 2.0)",3.0,0.0
"(3.0, 1.0, 2.0)",0.0,0.0
"(3.0, 1.0, 2.0)",1.0,0.0
"(3.0, 1.0, 2.0)",4.0,0.0
"(3.0, 1.0, 2.0)",2.0,0.0
"(3.0, 1.0, 3.0)",2.0,0.0
"(3.0, 1.0, 3.0)",4.0,0.0
"(3.0, 1.0, 3.0)",0.0,0.0
"(3.0, 1.0, 3.0)",1.0,0.0
"(3.0, 1.0, 3.0)",3.0,0.0
"(3.0, 1.0, 4.0)",3.0,0.0
"(3.0, 1.0, 4.0)",1.0,0.0
"(3.0, 1.0, 4.0)",4.0,0.0
"(3.0, 1.0, 4.0)",2.0,0.0
"(3.0, 1.0, 4.0)",0.0,0.0
"(3.0, 1.0, 6.0)",4.0,0.0
"(3.0, 1.0, 6.0)",0.0,0.0
"(3.0, 1.0, 6.0)",1.0,0.0
"(3.0, 1.0, 6.0)",2.0,0.0
"(3.0, 1.0, 7.0)",3.0,0.0
"(3.0, 1.0, 7.0)",0.0,0.0
"(3.0, 1.0, 7.0)",4.0,0.0
"(3.0, 1.0, 7.0)",1.0,0.0
"(3.0, 2.0, 0.0)",0.0,0.0
