State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",3.0,0.3
"(1, 1.0, 0.0, 0.0)",1.0,0.2911591953391305
"(1, 1.0, 0.0, 0.0)",2.0,0.19999999999999998
"(1, 1.0, 0.0, 0.0)",4.0,0.00243
"(1, 1.0, 0.0, 1.0)",3.0,0.058499999999999996
"(1, 1.0, 0.0, 2.0)",1.0,0.35201158081249995
"(1, 1.0, 0.0, 2.0)",3.0,0.18702
"(1, 1.0, 0.0, 2.0)",0.0,0.0026999999999999997
"(1, 1.0, 0.0, 2.0)",4.0,0.10002843099999999
"(1, 1.0, 0.0, 2.0)",2.0,0.09
"(1, 1.0, 0.0, 3.0)",1.0,0.6271428571428571
"(1, 1.0, 0.0, 3.0)",3.0,0.3
"(1, 1.0, 0.0, 4.0)",3.0,0.0327729
"(1, 1.0, 0.0, 4.0)",4.0,0.0007289999999999999
"(1, 1.0, 0.0, 4.0)",1.0,0.00243
"(1, 1.0, 1.0, 0.0)",1.0,0.24322004763529415
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.13
"(1, 1.0, 1.0, 0.0)",4.0,0.3
"(1, 1.0, 1.0, 0.0)",2.0,3.486784400999998e-11
"(1, 1.0, 1.0, 2.0)",1.0,0.14350100271994481
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.03569934908823077
"(1, 1.0, 1.0, 2.0)",4.0,0.05009407661076288
"(1, 1.0, 1.0, 2.0)",3.0,0.05059556820251785
"(1, 1.0, 1.0, 3.0)",1.0,0.2704182161569337
"(1, 1.0, 1.0, 3.0)",3.0,0.1396200000232452
"(1, 1.0, 1.0, 3.0)",4.0,0.05940499999999999
"(1, 1.0, 1.0, 3.0)",2.0,0.03
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",1.0,0.26573683222871125
"(1, 1.0, 1.0, 4.0)",2.0,0.09
"(1, 1.0, 1.0, 4.0)",4.0,0.09
"(1, 1.0, 1.0, 4.0)",3.0,0.3
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",4.0,0.13899999999999998
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.3
"(1, 1.0, 2.0, 3.0)",4.0,0.3
"(1, 1.0, 2.0, 4.0)",4.0,0.151215
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 3.0, 0.0)",0.0,2.0
"(1, 2.0, 0.0, 0.0)",4.0,0.0
"(1, 2.0, 0.0, 0.0)",3.0,0.005907272727272727
"(1, 2.0, 0.0, 0.0)",2.0,0.015
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",4.0,0.0
"(1, 2.0, 0.0, 2.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",1.0,0.0
"(1, 2.0, 0.0, 2.0)",4.0,0.0
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 3.0)",0.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.0
"(1, 2.0, 0.0, 3.0)",4.0,0.027
"(1, 2.0, 0.0, 3.0)",1.0,0.25
"(1, 2.0, 0.0, 3.0)",3.0,0.0
"(1, 2.0, 0.0, 4.0)",3.0,0.0
"(1, 2.0, 0.0, 4.0)",1.0,0.0006194117647058823
"(1, 2.0, 0.0, 4.0)",0.0,0.0
"(1, 2.0, 0.0, 4.0)",2.0,0.0
"(1, 2.0, 0.0, 4.0)",4.0,0.0
"(1, 2.0, 0.0, 6.0)",1.0,0.43333333333333335
"(1, 2.0, 0.0, 6.0)",2.0,0.0
"(1, 2.0, 0.0, 6.0)",4.0,0.09
"(1, 2.0, 0.0, 6.0)",3.0,0.0
"(1, 2.0, 1.0, 0.0)",3.0,0.0
"(1, 2.0, 1.0, 0.0)",1.0,0.06666666666666667
"(1, 2.0, 1.0, 0.0)",2.0,0.0
"(1, 2.0, 1.0, 0.0)",0.0,0.0
"(1, 2.0, 1.0, 2.0)",2.0,8.632894736842104e-07
"(1, 2.0, 1.0, 2.0)",0.0,2.460375e-07
"(1, 2.0, 1.0, 2.0)",1.0,0.0023250409162663245
"(1, 2.0, 1.0, 2.0)",4.0,0.0
"(1, 2.0, 1.0, 2.0)",3.0,0.006279522054166667
"(1, 2.0, 1.0, 3.0)",1.0,0.0059202673185088615
"(1, 2.0, 1.0, 3.0)",2.0,0.01
"(1, 2.0, 1.0, 3.0)",3.0,0.0007178048780487804
"(1, 2.0, 1.0, 3.0)",0.0,0.0
"(1, 2.0, 1.0, 3.0)",4.0,0.008478260869565218
"(1, 2.0, 1.0, 4.0)",1.0,0.043870967741935496
"(1, 2.0, 1.0, 4.0)",0.0,0.0
"(1, 2.0, 1.0, 4.0)",2.0,0.15
"(1, 2.0, 1.0, 4.0)",4.0,0.0
"(1, 2.0, 1.0, 4.0)",3.0,0.0
"(1, 2.0, 1.0, 6.0)",1.0,0.0
"(1, 2.0, 1.0, 6.0)",4.0,0.0
"(1, 2.0, 1.0, 6.0)",3.0,0.0
"(1, 2.0, 1.0, 6.0)",2.0,0.0
"(1, 2.0, 2.0, 0.0)",3.0,0.001980642857142857
"(1, 2.0, 2.0, 0.0)",1.0,0.0
"(1, 2.0, 2.0, 0.0)",4.0,1.9682999999999998e-05
"(1, 2.0, 2.0, 0.0)",2.0,0.0
"(1, 2.0, 2.0, 3.0)",1.0,0.04759442548022598
"(1, 2.0, 2.0, 3.0)",4.0,0.024999999999999998
"(1, 2.0, 2.0, 3.0)",2.0,0.0065
"(1, 2.0, 2.0, 3.0)",3.0,0.0
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 4.0)",2.0,0.0
"(1, 2.0, 2.0, 4.0)",3.0,0.0
"(1, 2.0, 2.0, 4.0)",1.0,0.003190909090909091
"(1, 2.0, 2.0, 4.0)",0.0,0.0
"(1, 2.0, 2.0, 6.0)",2.0,3.2804999999999995e-05
"(1, 2.0, 2.0, 6.0)",1.0,0.0
"(1, 2.0, 3.0, 0.0)",3.0,0.0
"(1, 2.0, 3.0, 4.0)",3.0,0.3
"(1, 2.0, 3.0, 4.0)",0.0,1.0
"(1, 3.0, 0.0, 0.0)",4.0,0.0
"(1, 3.0, 0.0, 0.0)",1.0,0.0
"(1, 3.0, 0.0, 0.0)",3.0,0.0
"(1, 3.0, 0.0, 0.0)",0.0,0.0
