State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",2.0,0.10161999999999999
"(1, 1.0, 0.0, 0.0)",1.0,0.18367192277777777
"(1, 1.0, 0.0, 0.0)",4.0,0.10161999999999999
"(1, 1.0, 0.0, 0.0)",3.0,0.3
"(1, 1.0, 0.0, 1.0)",3.0,0.1327
"(1, 1.0, 0.0, 2.0)",1.0,0.34474855015312494
"(1, 1.0, 0.0, 2.0)",3.0,0.045
"(1, 1.0, 0.0, 2.0)",4.0,0.027
"(1, 1.0, 0.0, 2.0)",0.0,0.001215
"(1, 1.0, 0.0, 3.0)",1.0,0.47528571428571426
"(1, 1.0, 0.0, 3.0)",3.0,0.3
"(1, 1.0, 0.0, 3.0)",4.0,0.0081
"(1, 1.0, 0.0, 4.0)",3.0,0.049049999999999996
"(1, 1.0, 0.0, 4.0)",0.0,0.027
"(1, 1.0, 1.0, 0.0)",2.0,0.07477384615384615
"(1, 1.0, 1.0, 0.0)",1.0,0.19579512178262776
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",4.0,0.00243
"(1, 1.0, 1.0, 2.0)",1.0,0.19971380630747398
"(1, 1.0, 1.0, 2.0)",2.0,0.03820323557307693
"(1, 1.0, 1.0, 2.0)",4.0,0.05893319111100001
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",3.0,0.11601929137499999
"(1, 1.0, 1.0, 3.0)",1.0,0.26198629865671647
"(1, 1.0, 1.0, 3.0)",4.0,0.09
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",3.0,0.0835458
"(1, 1.0, 1.0, 3.0)",2.0,0.0007289999999999999
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.0081
"(1, 1.0, 1.0, 4.0)",1.0,0.078632154294
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",3.0,0.09
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.3
"(1, 1.0, 2.0, 3.0)",2.0,0.3
"(1, 1.0, 2.0, 4.0)",4.0,0.3
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 3.0, 0.0)",0.0,2.0
"(1, 1.0, 3.0, 0.0)",2.0,2.0
"(1, 2.0, 0.0, 0.0)",2.0,0.03796909666666667
"(1, 2.0, 0.0, 0.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",1.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 2.0)",1.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.007899433369417713
"(1, 2.0, 0.0, 3.0)",0.0,0.0
"(1, 2.0, 0.0, 3.0)",1.0,0.0
"(1, 2.0, 0.0, 3.0)",3.0,0.00162
"(1, 2.0, 0.0, 3.0)",4.0,0.0
"(1, 2.0, 0.0, 4.0)",4.0,0.15
"(1, 2.0, 0.0, 4.0)",1.0,0.00900059049
"(1, 2.0, 0.0, 6.0)",2.0,0.001215
"(1, 2.0, 1.0, 0.0)",2.0,0.0001824300003874205
"(1, 2.0, 1.0, 0.0)",1.0,0.0
"(1, 2.0, 1.0, 0.0)",3.0,0.0
"(1, 2.0, 1.0, 2.0)",1.0,0.0003103698614841892
"(1, 2.0, 1.0, 2.0)",3.0,3.1261235294117635e-09
"(1, 2.0, 1.0, 2.0)",2.0,0.0006688636363636363
"(1, 2.0, 1.0, 2.0)",0.0,0.0007105263157894736
"(1, 2.0, 1.0, 2.0)",4.0,0.007692311780315384
"(1, 2.0, 1.0, 3.0)",3.0,0.0009015387096774193
"(1, 2.0, 1.0, 3.0)",1.0,0.01553365159127483
"(1, 2.0, 1.0, 3.0)",2.0,0.011704161290322581
"(1, 2.0, 1.0, 3.0)",4.0,0.027294818181818177
"(1, 2.0, 1.0, 3.0)",0.0,0.0
"(1, 2.0, 1.0, 4.0)",2.0,0.007180714285714285
"(1, 2.0, 1.0, 4.0)",3.0,0.00078975
"(1, 2.0, 1.0, 4.0)",4.0,0.0
"(1, 2.0, 1.0, 4.0)",1.0,0.0
