State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",1.0,0.3954623818518518
"(1, 1.0, 0.0, 0.0)",0.0,0.0
"(1, 1.0, 0.0, 0.0)",2.0,0.16
"(1, 1.0, 0.0, 0.0)",4.0,0.058499999999999996
"(1, 1.0, 0.0, 1.0)",3.0,0.00021869999999999998
"(1, 1.0, 0.0, 2.0)",1.0,0.3521676818181818
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",4.0,0.109
"(1, 1.0, 0.0, 2.0)",3.0,0.3
"(1, 1.0, 0.0, 2.0)",2.0,0.15
"(1, 1.0, 0.0, 3.0)",1.0,0.58175
"(1, 1.0, 0.0, 4.0)",3.0,0.1327
"(1, 1.0, 0.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 0.0)",4.0,0.079203255
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.05175
"(1, 1.0, 1.0, 0.0)",2.0,0.09
"(1, 1.0, 1.0, 0.0)",1.0,0.09
"(1, 1.0, 1.0, 2.0)",2.0,0.07343760878108108
"(1, 1.0, 1.0, 2.0)",1.0,0.2174612507799512
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",3.0,0.05979626760000001
"(1, 1.0, 1.0, 2.0)",4.0,0.05614254444444445
"(1, 1.0, 1.0, 3.0)",1.0,0.3003174836341875
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",4.0,0.09999999999999999
"(1, 1.0, 1.0, 3.0)",2.0,0.09
"(1, 1.0, 1.0, 3.0)",3.0,0.0
"(1, 1.0, 1.0, 4.0)",1.0,0.14589925
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.3
"(1, 1.0, 2.0, 0.0)",3.0,0.22499999999999998
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.3
"(1, 1.0, 2.0, 3.0)",2.0,0.3
"(1, 1.0, 2.0, 3.0)",4.0,0.0
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 3.0, 0.0)",0.0,2.0
"(1, 2.0, 0.0, 0.0)",2.0,0.0007781488295710513
"(1, 2.0, 0.0, 0.0)",1.0,0.0
"(1, 2.0, 0.0, 0.0)",4.0,0.0081
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 0.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",1.0,0.0
"(1, 2.0, 0.0, 2.0)",3.0,0.0
"(1, 2.0, 0.0, 3.0)",1.0,0.03299547557508022
"(1, 2.0, 0.0, 3.0)",4.0,0.06
"(1, 2.0, 0.0, 3.0)",2.0,0.15
"(1, 2.0, 0.0, 3.0)",3.0,0.0
"(1, 2.0, 0.0, 3.0)",0.0,0.0
