State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",1.0,0.10086607692307692
"(1, 1.0, 0.0, 0.0)",0.0,0.018
"(1, 1.0, 0.0, 0.0)",3.0,0.014714999999999999
"(1, 1.0, 0.0, 0.0)",4.0,0.1308
"(1, 1.0, 0.0, 0.0)",2.0,0.045032804999999995
"(1, 1.0, 0.0, 1.0)",2.0,0.15405
"(1, 1.0, 0.0, 1.0)",3.0,0.00243
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",1.0,0.22530322222222227
"(1, 1.0, 0.0, 2.0)",4.0,0.045
"(1, 1.0, 0.0, 2.0)",3.0,0.08175
"(1, 1.0, 0.0, 3.0)",1.0,0.5725857142857143
"(1, 1.0, 0.0, 3.0)",4.0,0.139
"(1, 1.0, 0.0, 3.0)",3.0,0.3
"(1, 1.0, 0.0, 3.0)",0.0,0.0
"(1, 1.0, 0.0, 3.0)",2.0,0.3
"(1, 1.0, 0.0, 4.0)",2.0,0.195
"(1, 1.0, 0.0, 4.0)",1.0,0.5
"(1, 1.0, 0.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.1090906
"(1, 1.0, 1.0, 0.0)",1.0,0.3333333333333333
"(1, 1.0, 1.0, 0.0)",4.0,0.058499999999999996
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.075
"(1, 1.0, 1.0, 2.0)",3.0,0.03618734447661972
"(1, 1.0, 1.0, 2.0)",1.0,0.163855334458159
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.04540356523809523
"(1, 1.0, 1.0, 2.0)",4.0,0.025395615611705002
"(1, 1.0, 1.0, 3.0)",1.0,0.3269761217085075
"(1, 1.0, 1.0, 3.0)",4.0,0.034544515384615386
"(1, 1.0, 1.0, 3.0)",3.0,0.10286999999999998
"(1, 1.0, 1.0, 3.0)",2.0,0.03649565217391304
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",4.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.12
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.08581842857142856
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 2.0, 0.0)",4.0,0.3
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",3.0,0.3
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.17142857142857143
"(1, 1.0, 2.0, 3.0)",2.0,0.13
"(1, 1.0, 2.0, 3.0)",4.0,0.195
"(1, 1.0, 2.0, 4.0)",1.0,1.0
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",4.0,0.13
"(1, 1.0, 3.0, 4.0)",1.0,2.0
"(1, 2.0, 0.0, 0.0)",3.0,4.374e-05
"(1, 2.0, 0.0, 0.0)",1.0,0.002076923076923077
"(1, 2.0, 0.0, 0.0)",2.0,8.472886094429994e-15
"(1, 2.0, 0.0, 0.0)",4.0,0.0
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",4.0,0.0
"(1, 2.0, 0.0, 2.0)",1.0,6.149531571428568e-10
"(1, 2.0, 0.0, 2.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",4.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 3.0)",3.0,0.01578948207538421
"(1, 2.0, 0.0, 3.0)",1.0,0.16250022143375
"(1, 2.0, 0.0, 3.0)",0.0,0.0
"(1, 2.0, 0.0, 3.0)",4.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.0
"(1, 2.0, 0.0, 4.0)",2.0,1.7714699999999996e-07
"(1, 2.0, 0.0, 4.0)",4.0,0.0
"(1, 2.0, 0.0, 4.0)",3.0,0.0135
"(1, 2.0, 0.0, 4.0)",1.0,0.21800000000000003
"(1, 2.0, 0.0, 4.0)",0.0,0.0
"(1, 2.0, 0.0, 6.0)",3.0,0.0
"(1, 2.0, 0.0, 6.0)",2.0,0.0
"(1, 2.0, 0.0, 6.0)",1.0,0.0
"(1, 2.0, 0.0, 6.0)",0.0,0.0
"(1, 2.0, 0.0, 6.0)",4.0,0.0
"(1, 2.0, 1.0, 0.0)",1.0,0.16666666666666666
"(1, 2.0, 1.0, 0.0)",3.0,0.0004764705882352941
"(1, 2.0, 1.0, 0.0)",0.0,2.5828032599999985e-10
"(1, 2.0, 1.0, 0.0)",4.0,0.0
"(1, 2.0, 1.0, 0.0)",2.0,0.0
"(1, 2.0, 1.0, 2.0)",4.0,5.557047760069929e-06
"(1, 2.0, 1.0, 2.0)",3.0,1.913122917386002e-05
"(1, 2.0, 1.0, 2.0)",1.0,0.0028369018078077133
"(1, 2.0, 1.0, 2.0)",0.0,4.1878970693929146e-08
"(1, 2.0, 1.0, 2.0)",2.0,1.7130650349650347e-05
"(1, 2.0, 1.0, 3.0)",0.0,0.0033857142857142857
"(1, 2.0, 1.0, 3.0)",4.0,0.0011250000000117678
"(1, 2.0, 1.0, 3.0)",1.0,0.009164502164502165
"(1, 2.0, 1.0, 3.0)",2.0,0.00436
"(1, 2.0, 1.0, 3.0)",3.0,0.0
"(1, 2.0, 1.0, 4.0)",1.0,0.0
"(1, 2.0, 1.0, 4.0)",4.0,5.904899999999999e-07
"(1, 2.0, 1.0, 4.0)",3.0,0.0
"(1, 2.0, 1.0, 4.0)",2.0,2.7e-05
"(1, 2.0, 1.0, 4.0)",0.0,0.0
"(1, 2.0, 1.0, 6.0)",2.0,0.00040598414999999996
"(1, 2.0, 1.0, 6.0)",1.0,0.0
"(1, 2.0, 1.0, 6.0)",4.0,0.04320428571428571
"(1, 2.0, 1.0, 6.0)",0.0,2.6150883007499983e-13
"(1, 2.0, 1.0, 6.0)",3.0,0.0
"(1, 2.0, 2.0, 0.0)",2.0,0.0
"(1, 2.0, 2.0, 0.0)",3.0,0.0
"(1, 2.0, 2.0, 0.0)",4.0,0.03
"(1, 2.0, 2.0, 0.0)",0.0,0.0
"(1, 2.0, 2.0, 0.0)",1.0,0.0135
"(1, 2.0, 2.0, 3.0)",1.0,0.004705882962535264
"(1, 2.0, 2.0, 3.0)",4.0,0.0
"(1, 2.0, 2.0, 3.0)",2.0,0.013448275862068966
