State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",4.0,0.06785727272727272
"(1, 1.0, 0.0, 0.0)",0.0,0.00243
"(1, 1.0, 0.0, 0.0)",3.0,0.00405
"(1, 1.0, 0.0, 0.0)",2.0,0.0834
"(1, 1.0, 0.0, 0.0)",1.0,0.027
"(1, 1.0, 0.0, 1.0)",4.0,0.0081
"(1, 1.0, 0.0, 1.0)",2.0,0.0975
"(1, 1.0, 0.0, 1.0)",3.0,0.0081
"(1, 1.0, 0.0, 2.0)",1.0,0.16471444444444447
"(1, 1.0, 0.0, 2.0)",4.0,0.10000196830000001
"(1, 1.0, 0.0, 2.0)",0.0,0.027
"(1, 1.0, 0.0, 2.0)",2.0,0.0081
"(1, 1.0, 0.0, 2.0)",3.0,0.15
"(1, 1.0, 0.0, 3.0)",1.0,0.51125
"(1, 1.0, 0.0, 3.0)",4.0,0.058499999999999996
"(1, 1.0, 0.0, 3.0)",2.0,0.06
"(1, 1.0, 0.0, 3.0)",0.0,0.0
"(1, 1.0, 0.0, 4.0)",2.0,0.0834
"(1, 1.0, 0.0, 4.0)",3.0,0.3
"(1, 1.0, 1.0, 0.0)",3.0,0.00243
"(1, 1.0, 1.0, 0.0)",1.0,0.2141666666666667
"(1, 1.0, 1.0, 0.0)",4.0,0.0
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.195
"(1, 1.0, 1.0, 2.0)",1.0,0.1799558205955369
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",4.0,0.03023640583333333
"(1, 1.0, 1.0, 2.0)",2.0,0.03056568172413793
"(1, 1.0, 1.0, 2.0)",3.0,0.05605513246153846
"(1, 1.0, 1.0, 3.0)",4.0,0.0564474375
"(1, 1.0, 1.0, 3.0)",1.0,0.29932450000000005
"(1, 1.0, 1.0, 3.0)",2.0,0.11861999999999999
"(1, 1.0, 1.0, 3.0)",3.0,0.0077199230769230765
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.0027729
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",4.0,0.08757395666666666
"(1, 1.0, 1.0, 4.0)",1.0,0.750054675
"(1, 1.0, 1.0, 4.0)",2.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.18
"(1, 1.0, 2.0, 0.0)",3.0,0.1635
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",4.0,0.13
"(1, 1.0, 2.0, 3.0)",2.0,0.22999999999999998
"(1, 1.0, 2.0, 3.0)",3.0,0.1725
"(1, 1.0, 2.0, 4.0)",1.0,1.0
"(1, 1.0, 2.0, 4.0)",4.0,1.9682999999999998e-05
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",2.0,0.3
"(1, 2.0, 0.0, 0.0)",3.0,1.7714699999999996e-07
"(1, 2.0, 0.0, 0.0)",4.0,0.0
"(1, 2.0, 0.0, 0.0)",2.0,0.0
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 0.0)",1.0,0.000486
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 1.0)",1.0,0.0
"(1, 2.0, 0.0, 1.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",0.0,0.00030375
"(1, 2.0, 0.0, 2.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",1.0,0.0
"(1, 2.0, 0.0, 2.0)",4.0,0.00024299999999999997
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 3.0)",1.0,0.03225806451612903
"(1, 2.0, 0.0, 3.0)",0.0,1.988181818181818e-05
"(1, 2.0, 0.0, 3.0)",2.0,6.560999999999999e-06
"(1, 2.0, 0.0, 3.0)",4.0,0.001157142857142857
"(1, 2.0, 0.0, 3.0)",3.0,0.0
"(1, 2.0, 0.0, 4.0)",1.0,0.0
"(1, 2.0, 0.0, 4.0)",2.0,0.0
"(1, 2.0, 0.0, 4.0)",3.0,0.0
"(1, 2.0, 0.0, 4.0)",0.0,0.0
"(1, 2.0, 0.0, 4.0)",4.0,0.0135
"(1, 2.0, 0.0, 6.0)",2.0,0.036603333333333335
"(1, 2.0, 0.0, 6.0)",0.0,0.0
"(1, 2.0, 0.0, 6.0)",4.0,0.0
"(1, 2.0, 0.0, 6.0)",3.0,0.0
"(1, 2.0, 0.0, 6.0)",1.0,0.0
"(1, 2.0, 1.0, 0.0)",1.0,0.01363636383203055
"(1, 2.0, 1.0, 0.0)",2.0,0.00010414285714285713
"(1, 2.0, 1.0, 0.0)",0.0,0.0
"(1, 2.0, 1.0, 0.0)",4.0,0.075
"(1, 2.0, 1.0, 0.0)",3.0,0.0
"(1, 2.0, 1.0, 2.0)",0.0,5.093653846153846e-06
"(1, 2.0, 1.0, 2.0)",2.0,0.0007131765638517205
"(1, 2.0, 1.0, 2.0)",1.0,0.004510226516802396
"(1, 2.0, 1.0, 2.0)",3.0,0.0006908465300140141
"(1, 2.0, 1.0, 2.0)",4.0,0.0023089876176225804
"(1, 2.0, 1.0, 3.0)",2.0,0.004269953188309859
"(1, 2.0, 1.0, 3.0)",1.0,0.014956569343065695
"(1, 2.0, 1.0, 3.0)",4.0,0.001
"(1, 2.0, 1.0, 3.0)",3.0,2.8945588235294115e-07
"(1, 2.0, 1.0, 3.0)",0.0,0.004615384615384615
"(1, 2.0, 1.0, 4.0)",0.0,0.0
"(1, 2.0, 1.0, 4.0)",4.0,0.0
"(1, 2.0, 1.0, 4.0)",3.0,1.6402499999999998e-05
"(1, 2.0, 1.0, 4.0)",1.0,0.0
"(1, 2.0, 1.0, 4.0)",2.0,2.4299999999999998e-05
"(1, 2.0, 1.0, 6.0)",4.0,0.0
"(1, 2.0, 1.0, 6.0)",0.0,0.0
"(1, 2.0, 1.0, 6.0)",2.0,0.003375
"(1, 2.0, 1.0, 6.0)",1.0,0.0
"(1, 2.0, 1.0, 6.0)",3.0,0.0
"(1, 2.0, 2.0, 0.0)",1.0,0.0
"(1, 2.0, 2.0, 0.0)",0.0,0.0
"(1, 2.0, 2.0, 0.0)",3.0,0.0
"(1, 2.0, 2.0, 0.0)",2.0,0.0
"(1, 2.0, 2.0, 3.0)",2.0,0.0012061855670103092
"(1, 2.0, 2.0, 3.0)",3.0,0.0
"(1, 2.0, 2.0, 3.0)",4.0,0.014285995471428573
"(1, 2.0, 2.0, 3.0)",1.0,0.0
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 4.0)",1.0,1.7714699999999996e-07
"(1, 2.0, 2.0, 4.0)",2.0,0.0
"(1, 2.0, 2.0, 4.0)",4.0,0.0
"(1, 2.0, 2.0, 4.0)",0.0,0.0
"(1, 2.0, 2.0, 4.0)",3.0,0.0
"(1, 2.0, 2.0, 6.0)",3.0,0.0
"(1, 2.0, 2.0, 6.0)",0.0,0.0
"(1, 2.0, 2.0, 6.0)",2.0,3.9366e-06
"(1, 2.0, 2.0, 6.0)",1.0,0.0
"(1, 2.0, 2.0, 6.0)",4.0,0.09
"(1, 2.0, 3.0, 0.0)",2.0,0.0
"(1, 2.0, 3.0, 0.0)",1.0,1.0
"(1, 2.0, 3.0, 0.0)",4.0,0.0
"(1, 2.0, 3.0, 3.0)",3.0,0.0
"(1, 2.0, 3.0, 3.0)",2.0,0.0
"(1, 2.0, 3.0, 3.0)",0.0,1.0
"(1, 2.0, 3.0, 4.0)",2.0,0.0
"(1, 2.0, 3.0, 4.0)",3.0,0.0
"(1, 2.0, 3.0, 6.0)",2.0,0.0
"(1, 2.0, 3.0, 6.0)",0.0,1.0
"(1, 3.0, 0.0, 0.0)",2.0,0.0
"(1, 3.0, 0.0, 0.0)",1.0,0.0
"(1, 3.0, 0.0, 3.0)",0.0,0.0
"(1, 3.0, 0.0, 4.0)",3.0,0.0
"(1, 3.0, 0.0, 6.0)",1.0,0.0
"(1, 3.0, 0.0, 7.0)",0.0,0.0
"(1, 3.0, 1.0, 0.0)",0.0,0.0
"(1, 3.0, 1.0, 0.0)",1.0,0.0
"(1, 3.0, 1.0, 0.0)",2.0,0.0
"(1, 3.0, 1.0, 2.0)",2.0,0.0
"(1, 3.0, 1.0, 2.0)",0.0,0.0
"(1, 3.0, 1.0, 2.0)",1.0,0.0
"(1, 3.0, 1.0, 2.0)",3.0,0.0
"(1, 3.0, 1.0, 2.0)",4.0,0.0
"(1, 3.0, 1.0, 3.0)",1.0,0.0
"(1, 3.0, 1.0, 3.0)",0.0,0.0
"(1, 3.0, 1.0, 3.0)",4.0,0.0
"(1, 3.0, 1.0, 3.0)",3.0,0.0
"(1, 3.0, 1.0, 3.0)",2.0,0.0
"(1, 3.0, 1.0, 4.0)",1.0,0.0
"(1, 3.0, 1.0, 4.0)",2.0,0.0
"(1, 3.0, 1.0, 4.0)",0.0,0.0
"(1, 3.0, 1.0, 4.0)",3.0,0.0
"(1, 3.0, 1.0, 4.0)",4.0,0.0
"(1, 3.0, 1.0, 6.0)",3.0,0.0
"(1, 3.0, 1.0, 6.0)",0.0,0.0
"(1, 3.0, 1.0, 6.0)",2.0,0.0
"(1, 3.0, 1.0, 7.0)",2.0,0.0
"(1, 3.0, 1.0, 7.0)",3.0,0.0
"(1, 3.0, 2.0, 0.0)",1.0,0.0
"(1, 3.0, 2.0, 3.0)",2.0,0.0
"(1, 3.0, 2.0, 3.0)",1.0,0.0
"(1, 3.0, 2.0, 3.0)",4.0,0.0
"(1, 3.0, 2.0, 3.0)",0.0,0.0
"(1, 3.0, 2.0, 3.0)",3.0,0.0
"(1, 3.0, 2.0, 4.0)",1.0,0.0
"(1, 3.0, 2.0, 4.0)",0.0,0.0
"(1, 3.0, 2.0, 6.0)",2.0,0.0
"(1, 3.0, 2.0, 6.0)",0.0,0.0
"(1, 3.0, 2.0, 7.0)",2.0,0.0
