State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",2.0,0.38689819
"(1, 1.0, 0.0, 0.0)",4.0,0.01755
"(1, 1.0, 0.0, 0.0)",3.0,0.09
"(1, 1.0, 0.0, 1.0)",3.0,0.17925
"(1, 1.0, 0.0, 2.0)",1.0,0.5020160446129033
"(1, 1.0, 0.0, 2.0)",3.0,0.09
"(1, 1.0, 0.0, 3.0)",1.0,0.415018225
"(1, 1.0, 0.0, 3.0)",0.0,0.09
"(1, 1.0, 0.0, 4.0)",3.0,0.058499999999999996
"(1, 1.0, 1.0, 0.0)",1.0,0.34575841785714284
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",1.0,0.21693349136075352
"(1, 1.0, 1.0, 2.0)",2.0,0.0703506
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",3.0,0.07286974615384614
"(1, 1.0, 1.0, 2.0)",4.0,0.0207
"(1, 1.0, 1.0, 3.0)",1.0,0.2753753025
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.3
"(1, 1.0, 2.0, 3.0)",3.0,0.3
"(1, 1.0, 3.0, 0.0)",0.0,2.0
"(1, 2.0, 0.0, 0.0)",2.0,0.0009312381578904179
"(1, 2.0, 0.0, 0.0)",3.0,0.3
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",1.0,0.0
"(1, 2.0, 0.0, 1.0)",0.0,0.0006075
"(1, 2.0, 0.0, 1.0)",3.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,0.0
"(1, 2.0, 0.0, 2.0)",1.0,1.9683e-06
"(1, 2.0, 0.0, 2.0)",3.0,0.0
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,0.0
"(1, 2.0, 0.0, 2.0)",4.0,0.0
"(1, 2.0, 0.0, 3.0)",2.0,0.006706006065778949
"(1, 2.0, 0.0, 3.0)",4.0,0.0
"(1, 2.0, 0.0, 3.0)",1.0,0.0
"(1, 2.0, 0.0, 3.0)",0.0,0.0
"(1, 2.0, 0.0, 4.0)",1.0,0.65
"(1, 2.0, 0.0, 4.0)",3.0,0.0
"(1, 2.0, 0.0, 6.0)",3.0,0.0
"(1, 2.0, 0.0, 6.0)",1.0,0.0
"(1, 2.0, 1.0, 0.0)",2.0,9.522576174806555e-06
"(1, 2.0, 1.0, 0.0)",3.0,0.0
"(1, 2.0, 1.0, 0.0)",1.0,0.00021869999999999998
"(1, 2.0, 1.0, 2.0)",3.0,0.003461538461538461
"(1, 2.0, 1.0, 2.0)",1.0,0.006362111231172338
"(1, 2.0, 1.0, 2.0)",2.0,2.4156409090909084e-08
"(1, 2.0, 1.0, 2.0)",0.0,3.645e-05
"(1, 2.0, 1.0, 2.0)",4.0,1.793613374999999e-10
"(1, 2.0, 1.0, 3.0)",1.0,0.015338656267450648
"(1, 2.0, 1.0, 3.0)",4.0,0.001404637212857143
"(1, 2.0, 1.0, 3.0)",0.0,0.0
"(1, 2.0, 1.0, 3.0)",2.0,1.3668749999999999e-05
"(1, 2.0, 1.0, 3.0)",3.0,0.005
"(1, 2.0, 1.0, 4.0)",0.0,3.645e-05
"(1, 2.0, 1.0, 4.0)",2.0,0.0
"(1, 2.0, 1.0, 4.0)",1.0,0.0
"(1, 2.0, 1.0, 4.0)",3.0,0.0
"(1, 2.0, 1.0, 6.0)",0.0,0.01500098415
"(1, 2.0, 1.0, 6.0)",3.0,0.0
"(1, 2.0, 2.0, 0.0)",3.0,8.2017880840125e-06
"(1, 2.0, 2.0, 0.0)",2.0,0.0
"(1, 2.0, 2.0, 0.0)",0.0,0.0
"(1, 2.0, 2.0, 3.0)",2.0,0.00818181818181818
"(1, 2.0, 2.0, 3.0)",1.0,0.014605882469889487
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 3.0)",4.0,0.0
"(1, 2.0, 2.0, 3.0)",3.0,0.0
"(1, 2.0, 2.0, 4.0)",1.0,1.7936133749999992e-09
"(1, 2.0, 2.0, 6.0)",1.0,0.00021869999999999998
"(1, 2.0, 2.0, 6.0)",0.0,0.0
