State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.27
"(1, 1.0, 0.0, 0.0)",2.0,0.2952
"(1, 1.0, 0.0, 0.0)",4.0,1.5926883821009998
"(1, 1.0, 0.0, 0.0)",1.0,0.141324513931
"(1, 1.0, 0.0, 0.0)",3.0,0.57
"(1, 1.0, 0.0, 1.0)",4.0,0.0
"(1, 1.0, 0.0, 1.0)",1.0,0.90243
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",2.0,0.24300000000000002
"(1, 1.0, 0.0, 2.0)",4.0,0.26999999999999996
"(1, 1.0, 0.0, 2.0)",1.0,0.1
"(1, 1.0, 0.0, 2.0)",3.0,0.0319683
"(1, 1.0, 0.0, 3.0)",3.0,5.904899999999999e-07
"(1, 1.0, 0.0, 3.0)",0.0,0.006560999999999998
"(1, 1.0, 0.0, 3.0)",2.0,0.0
"(1, 1.0, 0.0, 3.0)",4.0,2.76
"(1, 1.0, 0.0, 3.0)",1.0,1.0
"(1, 1.0, 0.0, 4.0)",1.0,0.91
"(1, 1.0, 0.0, 4.0)",3.0,0.0
"(1, 1.0, 0.0, 4.0)",0.0,0.0
"(1, 1.0, 0.0, 4.0)",2.0,0.84
"(1, 1.0, 0.0, 4.0)",4.0,0.0
"(1, 1.0, 1.0, 0.0)",1.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.0054
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.377821584
"(1, 1.0, 1.0, 0.0)",4.0,0.018
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.31665709890000004
"(1, 1.0, 1.0, 2.0)",4.0,0.15452747578827
"(1, 1.0, 1.0, 2.0)",1.0,0.46152354858396427
"(1, 1.0, 1.0, 2.0)",3.0,0.44679845823947734
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.45459689526516034
"(1, 1.0, 1.0, 3.0)",4.0,0.18497583307800103
"(1, 1.0, 1.0, 3.0)",1.0,0.6233800469398523
"(1, 1.0, 1.0, 3.0)",3.0,0.19401716927723966
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.3728338713
"(1, 1.0, 1.0, 4.0)",4.0,0.081
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.0
"(1, 1.0, 2.0, 0.0)",1.0,0.0
"(1, 1.0, 2.0, 0.0)",3.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.27899999999999997
"(1, 1.0, 2.0, 0.0)",4.0,0.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.3658980507519251
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.5637100691667375
"(1, 1.0, 2.0, 3.0)",4.0,0.17748120916790952
"(1, 1.0, 2.0, 4.0)",1.0,0.0
"(1, 1.0, 2.0, 4.0)",3.0,0.0081
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",2.0,0.009
"(1, 1.0, 2.0, 4.0)",4.0,0.0
"(1, 1.0, 3.0, 0.0)",4.0,0.09
"(1, 1.0, 3.0, 0.0)",1.0,1.5452788078200002
"(1, 1.0, 3.0, 0.0)",3.0,0.0
"(1, 1.0, 3.0, 0.0)",0.0,0.2
"(1, 1.0, 3.0, 0.0)",2.0,0.0
"(1, 1.0, 3.0, 3.0)",0.0,1.0434062000000002
"(1, 1.0, 3.0, 3.0)",2.0,0.542
"(1, 1.0, 3.0, 3.0)",4.0,0.19090863000000002
"(1, 1.0, 3.0, 3.0)",1.0,2.0
"(1, 1.0, 3.0, 3.0)",3.0,0.301550135208
"(1, 1.0, 3.0, 4.0)",0.0,2.27633969
"(1, 1.0, 3.0, 4.0)",2.0,0.48
"(1, 1.0, 3.0, 4.0)",4.0,0.06
"(1, 1.0, 3.0, 4.0)",1.0,0.48
"(1, 1.0, 3.0, 4.0)",3.0,0.0
"(1, 1.0, 4.0, 0.0)",0.0,0.0
"(1, 1.0, 4.0, 0.0)",2.0,1.084
"(1, 1.0, 4.0, 0.0)",4.0,0.0
"(1, 1.0, 4.0, 0.0)",1.0,0.0
"(1, 1.0, 4.0, 0.0)",3.0,0.0
"(1, 2.0, 0.0, 0.0)",3.0,0.0
"(1, 2.0, 0.0, 0.0)",0.0,0.068159049
