State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.03
"(1, 1.0, 0.0, 0.0)",2.0,0.018
"(1, 1.0, 0.0, 0.0)",4.0,0.0
"(1, 1.0, 0.0, 0.0)",1.0,0.0
"(1, 1.0, 0.0, 0.0)",3.0,0.30000000000000004
"(1, 1.0, 0.0, 1.0)",4.0,0.0027
"(1, 1.0, 0.0, 1.0)",1.0,0.1
"(1, 1.0, 0.0, 1.0)",3.0,0.0
"(1, 1.0, 0.0, 1.0)",2.0,0.0
"(1, 1.0, 0.0, 1.0)",0.0,0.0
"(1, 1.0, 0.0, 3.0)",0.0,0.0081
"(1, 1.0, 0.0, 3.0)",4.0,0.14100000000000001
"(1, 1.0, 1.0, 0.0)",3.0,0.0
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.0
"(1, 1.0, 1.0, 0.0)",4.0,0.0
"(1, 1.0, 1.0, 0.0)",1.0,0.0
"(1, 1.0, 1.0, 2.0)",4.0,0.0
"(1, 1.0, 1.0, 2.0)",1.0,0.9
"(1, 1.0, 1.0, 2.0)",3.0,0.0
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.03
"(1, 1.0, 1.0, 3.0)",4.0,0.011466
"(1, 1.0, 1.0, 3.0)",1.0,0.40870000000000006
"(1, 1.0, 1.0, 3.0)",3.0,0.0027
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.0
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.4511
"(1, 1.0, 1.0, 4.0)",4.0,0.0
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.0
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.03
"(1, 1.0, 2.0, 3.0)",4.0,0.3
"(1, 1.0, 2.0, 4.0)",2.0,0.3
"(1, 1.0, 3.0, 3.0)",0.0,0.0
"(1, 1.0, 3.0, 3.0)",2.0,0.2
"(1, 1.0, 3.0, 3.0)",4.0,0.0
"(1, 1.0, 3.0, 3.0)",1.0,2.0
"(1, 1.0, 3.0, 3.0)",3.0,0.6
"(1, 1.0, 3.0, 4.0)",3.0,0.0
"(1, 1.0, 3.0, 4.0)",0.0,0.2
"(1, 1.0, 3.0, 4.0)",2.0,0.2
"(1, 1.0, 3.0, 4.0)",4.0,0.0
"(1, 1.0, 3.0, 4.0)",1.0,0.0
"(1, 2.0, 0.0, 0.0)",3.0,0.0
"(1, 2.0, 0.0, 0.0)",0.0,0.0
"(1, 2.0, 0.0, 0.0)",2.0,0.0
"(1, 2.0, 0.0, 0.0)",1.0,0.0
"(1, 2.0, 0.0, 4.0)",2.0,0.0
"(1, 2.0, 1.0, 0.0)",2.0,0.0
"(1, 2.0, 1.0, 2.0)",1.0,0.0
"(1, 2.0, 1.0, 2.0)",3.0,0.0
"(1, 2.0, 1.0, 2.0)",0.0,0.0024300000000000003
"(1, 2.0, 1.0, 2.0)",2.0,0.0
"(1, 2.0, 1.0, 2.0)",4.0,0.09
"(1, 2.0, 1.0, 3.0)",4.0,0.27
"(1, 2.0, 1.0, 3.0)",1.0,0.8536033333333334
"(1, 2.0, 1.0, 3.0)",3.0,0.00604683
"(1, 2.0, 1.0, 3.0)",0.0,0.0005904899999999999
"(1, 2.0, 1.0, 3.0)",2.0,0.027
"(1, 2.0, 1.0, 4.0)",0.0,0.0
"(1, 2.0, 2.0, 0.0)",4.0,0.0
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 3.0)",2.0,0.0
"(1, 2.0, 2.0, 3.0)",4.0,0.03
"(1, 2.0, 2.0, 3.0)",1.0,0.20730600000000002
"(1, 2.0, 2.0, 3.0)",3.0,0.0
"(1, 2.0, 2.0, 4.0)",4.0,0.00243
"(1, 2.0, 2.0, 6.0)",0.0,0.0
"(1, 2.0, 2.0, 6.0)",4.0,0.0
"(1, 2.0, 3.0, 0.0)",0.0,0.0
"(1, 2.0, 3.0, 0.0)",2.0,0.0
"(1, 2.0, 3.0, 0.0)",1.0,0.0
"(1, 2.0, 3.0, 0.0)",3.0,0.0014645609999999999
"(1, 2.0, 3.0, 3.0)",2.0,0.3
"(1, 2.0, 3.0, 3.0)",4.0,0.27
"(1, 2.0, 3.0, 3.0)",1.0,1.0
"(1, 2.0, 3.0, 4.0)",3.0,0.6
"(1, 2.0, 3.0, 4.0)",0.0,2.0
"(1, 2.0, 3.0, 4.0)",4.0,0.04862187
"(1, 2.0, 3.0, 6.0)",3.0,0.1620729
"(1, 2.0, 3.0, 6.0)",0.0,0.0
"(1, 2.0, 3.0, 6.0)",2.0,0.0
"(1, 2.0, 3.0, 6.0)",1.0,0.0
"(1, 3.0, 0.0, 0.0)",1.0,0.0
"(1, 3.0, 0.0, 0.0)",0.0,0.0
"(1, 3.0, 0.0, 0.0)",2.0,0.0
"(1, 3.0, 0.0, 3.0)",0.0,0.0
"(1, 3.0, 0.0, 3.0)",2.0,0.0
"(1, 3.0, 0.0, 3.0)",4.0,0.0
"(1, 3.0, 0.0, 3.0)",1.0,0.0
