State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.27
"(1, 1.0, 0.0, 0.0)",2.0,0.2952
"(1, 1.0, 0.0, 0.0)",4.0,1.2194428474964663
"(1, 1.0, 0.0, 0.0)",1.0,0.141324513931
"(1, 1.0, 0.0, 0.0)",3.0,0.57
"(1, 1.0, 0.0, 1.0)",4.0,0.0
"(1, 1.0, 0.0, 1.0)",1.0,0.90243
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",2.0,0.24300000000000002
"(1, 1.0, 0.0, 2.0)",4.0,0.25199999999999995
"(1, 1.0, 0.0, 2.0)",1.0,0.1
"(1, 1.0, 0.0, 2.0)",3.0,0.0319683
"(1, 1.0, 0.0, 3.0)",3.0,5.904899999999999e-07
"(1, 1.0, 0.0, 3.0)",0.0,0.006560999999999998
"(1, 1.0, 0.0, 3.0)",2.0,0.0
"(1, 1.0, 0.0, 3.0)",4.0,2.5439999999999996
"(1, 1.0, 0.0, 3.0)",1.0,1.0
"(1, 1.0, 0.0, 4.0)",1.0,0.919
"(1, 1.0, 0.0, 4.0)",3.0,0.0
"(1, 1.0, 0.0, 4.0)",0.0,0.0
"(1, 1.0, 0.0, 4.0)",2.0,0.84
"(1, 1.0, 0.0, 4.0)",4.0,0.09
"(1, 1.0, 1.0, 0.0)",1.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.0054
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.41657761145028954
"(1, 1.0, 1.0, 0.0)",4.0,0.018
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.30011288901000005
"(1, 1.0, 1.0, 2.0)",4.0,0.14694052984964884
"(1, 1.0, 1.0, 2.0)",1.0,0.5741803763657058
"(1, 1.0, 1.0, 2.0)",3.0,0.40000675117397666
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.9455340800909873
"(1, 1.0, 1.0, 3.0)",4.0,0.22724738231386274
"(1, 1.0, 1.0, 3.0)",1.0,0.5215531750310546
"(1, 1.0, 1.0, 3.0)",3.0,0.19401716927723966
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.681995435753
"(1, 1.0, 1.0, 4.0)",4.0,0.081
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.03
"(1, 1.0, 2.0, 0.0)",1.0,0.0
"(1, 1.0, 2.0, 0.0)",3.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.28109999999999996
"(1, 1.0, 2.0, 0.0)",4.0,0.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.35337742110905934
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.5637100691667375
"(1, 1.0, 2.0, 3.0)",4.0,0.18973308825111856
"(1, 1.0, 2.0, 4.0)",1.0,0.0
"(1, 1.0, 2.0, 4.0)",3.0,0.0081
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",2.0,0.009
"(1, 1.0, 2.0, 4.0)",4.0,0.0
"(1, 1.0, 3.0, 0.0)",4.0,0.09
"(1, 1.0, 3.0, 0.0)",1.0,1.9073915149066685
"(1, 1.0, 3.0, 0.0)",3.0,0.0
"(1, 1.0, 3.0, 0.0)",0.0,0.2
"(1, 1.0, 3.0, 0.0)",2.0,0.2
"(1, 1.0, 3.0, 3.0)",0.0,1.1390655800000002
"(1, 1.0, 3.0, 3.0)",2.0,0.6878000000000001
"(1, 1.0, 3.0, 3.0)",4.0,0.231817767
"(1, 1.0, 3.0, 3.0)",1.0,2.0
"(1, 1.0, 3.0, 3.0)",3.0,0.301550135208
"(1, 1.0, 3.0, 4.0)",0.0,2.3016858235481
"(1, 1.0, 3.0, 4.0)",2.0,0.48
"(1, 1.0, 3.0, 4.0)",4.0,0.06
"(1, 1.0, 3.0, 4.0)",1.0,0.632
"(1, 1.0, 3.0, 4.0)",3.0,0.0
"(1, 1.0, 4.0, 0.0)",0.0,0.76
"(1, 1.0, 4.0, 0.0)",2.0,1.084
"(1, 1.0, 4.0, 0.0)",4.0,0.0
"(1, 1.0, 4.0, 0.0)",1.0,0.0
"(1, 1.0, 4.0, 0.0)",3.0,0.0
"(1, 2.0, 0.0, 0.0)",3.0,0.0
