State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.03373561467
"(1, 1.0, 0.0, 0.0)",2.0,0.5342657431832347
"(1, 1.0, 0.0, 0.0)",4.0,0.39533102950174626
"(1, 1.0, 0.0, 0.0)",1.0,0.37958596116300003
"(1, 1.0, 0.0, 0.0)",3.0,0.4508100108140996
"(1, 1.0, 0.0, 1.0)",0.0,0.06
"(1, 1.0, 0.0, 1.0)",2.0,0.104094
"(1, 1.0, 0.0, 1.0)",4.0,0.09809999999999999
"(1, 1.0, 0.0, 1.0)",1.0,0.34053961590000004
"(1, 1.0, 0.0, 1.0)",3.0,0.026999999999999996
"(1, 1.0, 0.0, 2.0)",0.0,0.0243
"(1, 1.0, 0.0, 2.0)",2.0,0.5876815470950856
"(1, 1.0, 0.0, 2.0)",4.0,0.027486
"(1, 1.0, 0.0, 2.0)",1.0,0.0
"(1, 1.0, 0.0, 2.0)",3.0,0.0
"(1, 1.0, 0.0, 3.0)",3.0,0.8652062486777501
"(1, 1.0, 0.0, 3.0)",0.0,0.025857840978
"(1, 1.0, 0.0, 3.0)",2.0,0.4320475048233
"(1, 1.0, 0.0, 3.0)",4.0,0.43686067660709993
"(1, 1.0, 0.0, 3.0)",1.0,0.5530970310450406
"(1, 1.0, 0.0, 4.0)",1.0,0.33661
"(1, 1.0, 0.0, 4.0)",3.0,0.1994972442
"(1, 1.0, 0.0, 4.0)",0.0,0.03531441
"(1, 1.0, 0.0, 4.0)",2.0,0.44098946721000004
"(1, 1.0, 0.0, 4.0)",4.0,0.4867799557362008
"(1, 1.0, 1.0, 0.0)",1.0,0.5269959626624083
"(1, 1.0, 1.0, 0.0)",3.0,0.23650385699999998
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.34250070407042243
"(1, 1.0, 1.0, 0.0)",4.0,0.2880243034034094
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.23361306428075787
"(1, 1.0, 1.0, 2.0)",4.0,0.07699965414445827
"(1, 1.0, 1.0, 2.0)",1.0,0.4852299251532116
"(1, 1.0, 1.0, 2.0)",3.0,0.23687781653093834
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,1.137844154158921
"(1, 1.0, 1.0, 3.0)",4.0,0.11364087767820988
"(1, 1.0, 1.0, 3.0)",1.0,0.490484194258644
"(1, 1.0, 1.0, 3.0)",3.0,0.2359063727401268
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.3950368041266979
"(1, 1.0, 1.0, 4.0)",4.0,0.21965426443284758
"(1, 1.0, 1.0, 4.0)",1.0,0.21028896277547474
"(1, 1.0, 1.0, 4.0)",3.0,0.21741897109062727
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",3.0,0.543
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.23272063607000001
"(1, 1.0, 2.0, 0.0)",4.0,0.9911308922456059
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.24552430278515022
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.3998324880664181
"(1, 1.0, 2.0, 3.0)",4.0,0.2735806897780609
"(1, 1.0, 2.0, 4.0)",1.0,1.0
"(1, 1.0, 2.0, 4.0)",3.0,0.3610802856
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",2.0,0.7582207532003481
"(1, 1.0, 2.0, 4.0)",4.0,0.38962737534
"(1, 1.0, 3.0, 0.0)",4.0,0.6123231629999999
"(1, 1.0, 3.0, 0.0)",1.0,2.240605721
"(1, 1.0, 3.0, 0.0)",3.0,2.19305555061
"(1, 1.0, 3.0, 0.0)",0.0,2.181
"(1, 1.0, 3.0, 0.0)",2.0,2.3271620878696275
"(1, 1.0, 3.0, 3.0)",0.0,2.0
"(1, 1.0, 3.0, 3.0)",2.0,2.0
"(1, 1.0, 3.0, 3.0)",4.0,0.7239706279707232
"(1, 1.0, 3.0, 3.0)",1.0,2.0
"(1, 1.0, 3.0, 3.0)",3.0,0.5229514478641288
"(1, 1.0, 3.0, 4.0)",0.0,2.4464457744856127
"(1, 1.0, 3.0, 4.0)",2.0,2.2137377699
"(1, 1.0, 3.0, 4.0)",4.0,0.0493462623
"(1, 1.0, 3.0, 4.0)",1.0,2.403564729775168
"(1, 1.0, 3.0, 4.0)",3.0,2.31177514990656
"(1, 1.0, 4.0, 0.0)",0.0,4.0
"(1, 1.0, 4.0, 0.0)",2.0,0.0
"(1, 1.0, 4.0, 0.0)",4.0,4.0
"(1, 1.0, 4.0, 0.0)",1.0,4.0
"(1, 1.0, 4.0, 0.0)",3.0,0.4
"(1, 2.0, 0.0, 0.0)",3.0,0.23909907118029633
"(1, 2.0, 0.0, 0.0)",0.0,0.007564058952094634
"(1, 2.0, 0.0, 0.0)",2.0,0.19537301721035508
"(1, 2.0, 0.0, 0.0)",4.0,0.18021980863517947
"(1, 2.0, 0.0, 0.0)",1.0,0.2532421253492037
"(1, 2.0, 0.0, 1.0)",1.0,0.00127928646
"(1, 2.0, 0.0, 1.0)",3.0,2.305767147
"(1, 2.0, 0.0, 1.0)",0.0,0.0
"(1, 2.0, 0.0, 1.0)",2.0,1.0628819999999999e-05
"(1, 2.0, 0.0, 1.0)",4.0,0.45945159432300003
"(1, 2.0, 0.0, 2.0)",4.0,0.054
"(1, 2.0, 0.0, 2.0)",1.0,0.02881683
"(1, 2.0, 0.0, 2.0)",3.0,0.5401322113260132
"(1, 2.0, 0.0, 2.0)",0.0,0.0
"(1, 2.0, 0.0, 2.0)",2.0,0.2
"(1, 2.0, 0.0, 3.0)",1.0,0.1972784173591714
"(1, 2.0, 0.0, 3.0)",3.0,0.05848891740000001
"(1, 2.0, 0.0, 3.0)",0.0,0.16102049106495367
"(1, 2.0, 0.0, 3.0)",2.0,0.5955019854872647
"(1, 2.0, 0.0, 3.0)",4.0,0.2773511489871
"(1, 2.0, 0.0, 4.0)",1.0,0.5594509206016903
"(1, 2.0, 0.0, 4.0)",3.0,0.0073701441
"(1, 2.0, 0.0, 4.0)",0.0,0.0225334323
"(1, 2.0, 0.0, 4.0)",2.0,0.5470595930057109
"(1, 2.0, 0.0, 4.0)",4.0,0.042300000000000004
"(1, 2.0, 0.0, 6.0)",1.0,0.0
"(1, 2.0, 0.0, 6.0)",3.0,0.2988963675803619
"(1, 2.0, 0.0, 6.0)",0.0,0.0
"(1, 2.0, 0.0, 6.0)",2.0,0.0
"(1, 2.0, 0.0, 6.0)",4.0,0.023436600000000002
"(1, 2.0, 1.0, 0.0)",1.0,0.09531000124758898
"(1, 2.0, 1.0, 0.0)",3.0,0.05110451875848283
"(1, 2.0, 1.0, 0.0)",0.0,0.0
"(1, 2.0, 1.0, 0.0)",2.0,0.2551818128591143
"(1, 2.0, 1.0, 0.0)",4.0,0.09827850248907
"(1, 2.0, 1.0, 2.0)",0.0,0.01178520307293698
"(1, 2.0, 1.0, 2.0)",2.0,0.03716173646495082
"(1, 2.0, 1.0, 2.0)",4.0,0.033598687331531304
"(1, 2.0, 1.0, 2.0)",1.0,0.07540357463685672
"(1, 2.0, 1.0, 2.0)",3.0,0.025661137408864908
"(1, 2.0, 1.0, 3.0)",4.0,0.09254201563646473
"(1, 2.0, 1.0, 3.0)",1.0,0.3699711500771195
"(1, 2.0, 1.0, 3.0)",3.0,0.07411821118008985
"(1, 2.0, 1.0, 3.0)",0.0,0.04335758146200779
"(1, 2.0, 1.0, 3.0)",2.0,0.14588983136058498
"(1, 2.0, 1.0, 4.0)",1.0,0.4243572165234768
"(1, 2.0, 1.0, 4.0)",3.0,0.05276901811747175
"(1, 2.0, 1.0, 4.0)",0.0,0.0418691548733445
"(1, 2.0, 1.0, 4.0)",2.0,0.12399131671588819
"(1, 2.0, 1.0, 4.0)",4.0,0.0766096767956591
"(1, 2.0, 1.0, 6.0)",1.0,0.2673082128039688
"(1, 2.0, 1.0, 6.0)",3.0,0.0081019683
"(1, 2.0, 1.0, 6.0)",0.0,0.055065196849292994
"(1, 2.0, 1.0, 6.0)",2.0,0.0017739
"(1, 2.0, 1.0, 6.0)",4.0,0.11722697612549998
"(1, 2.0, 2.0, 0.0)",0.0,0.0
"(1, 2.0, 2.0, 0.0)",2.0,0.006726514347000001
"(1, 2.0, 2.0, 0.0)",4.0,0.07017476769
"(1, 2.0, 2.0, 0.0)",1.0,0.10897838828262481
"(1, 2.0, 2.0, 0.0)",3.0,0.07746432300000002
"(1, 2.0, 2.0, 3.0)",3.0,0.09845744841632573
"(1, 2.0, 2.0, 3.0)",0.0,0.0
