State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.0
"(1, 1.0, 0.0, 0.0)",2.0,0.401366
"(1, 1.0, 0.0, 0.0)",4.0,0.0
"(1, 1.0, 0.0, 0.0)",1.0,0.0
"(1, 1.0, 0.0, 0.0)",3.0,0.0
"(1, 1.0, 0.0, 1.0)",0.0,0.0
"(1, 1.0, 0.0, 1.0)",2.0,0.0
"(1, 1.0, 0.0, 1.0)",1.0,0.0
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 3.0)",3.0,0.3564
"(1, 1.0, 0.0, 3.0)",0.0,0.0
"(1, 1.0, 0.0, 3.0)",2.0,0.0
"(1, 1.0, 0.0, 3.0)",4.0,0.0
"(1, 1.0, 0.0, 3.0)",1.0,0.0
"(1, 1.0, 0.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 0.0)",1.0,0.018
"(1, 1.0, 1.0, 0.0)",3.0,0.0
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.0
"(1, 1.0, 1.0, 0.0)",4.0,0.03
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.211173459
"(1, 1.0, 1.0, 2.0)",4.0,0.0
"(1, 1.0, 1.0, 2.0)",1.0,0.31942542500000004
"(1, 1.0, 1.0, 2.0)",3.0,0.0
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.47774074926095866
"(1, 1.0, 1.0, 3.0)",4.0,0.20442287793000002
"(1, 1.0, 1.0, 3.0)",1.0,0.202310635789
"(1, 1.0, 1.0, 3.0)",3.0,0.019458
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 2.0, 0.0)",1.0,0.0
"(1, 1.0, 2.0, 0.0)",3.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,1.0
"(1, 1.0, 2.0, 0.0)",2.0,0.0
"(1, 1.0, 2.0, 0.0)",4.0,0.3
"(1, 1.0, 2.0, 3.0)",1.0,0.6125795110000001
"(1, 1.0, 2.0, 3.0)",3.0,0.11064959999999999
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.052622999999999996
"(1, 1.0, 2.0, 3.0)",4.0,0.13857753
"(1, 1.0, 2.0, 4.0)",1.0,1.0
"(1, 1.0, 2.0, 4.0)",3.0,0.6
"(1, 1.0, 2.0, 4.0)",0.0,0.0
"(1, 1.0, 2.0, 4.0)",2.0,0.18
"(1, 1.0, 2.0, 4.0)",4.0,0.0
"(1, 1.0, 3.0, 0.0)",4.0,0.0
"(1, 1.0, 3.0, 0.0)",1.0,2.2539
"(1, 1.0, 3.0, 0.0)",3.0,0.0
"(1, 1.0, 3.0, 0.0)",0.0,0.0
"(1, 1.0, 3.0, 0.0)",2.0,0.0
"(1, 1.0, 3.0, 3.0)",0.0,0.2
"(1, 1.0, 3.0, 3.0)",2.0,1.37237880782
"(1, 1.0, 3.0, 3.0)",4.0,0.17634000000000002
"(1, 1.0, 3.0, 3.0)",1.0,0.542
"(1, 1.0, 3.0, 3.0)",3.0,0.07215
"(1, 1.0, 3.0, 4.0)",0.0,0.0
"(1, 1.0, 3.0, 4.0)",2.0,0.0
"(1, 1.0, 3.0, 4.0)",4.0,0.0
"(1, 1.0, 3.0, 4.0)",1.0,0.0
"(1, 1.0, 3.0, 4.0)",3.0,0.06
"(1, 2.0, 0.0, 0.0)",3.0,0.3552216080584401
"(1, 2.0, 0.0, 0.0)",0.0,0.00081
"(1, 2.0, 0.0, 0.0)",2.0,0.0
"(1, 2.0, 0.0, 0.0)",4.0,0.18
"(1, 2.0, 0.0, 0.0)",1.0,0.0
"(1, 2.0, 0.0, 2.0)",3.0,0.027
"(1, 2.0, 0.0, 3.0)",4.0,0.0162
"(1, 2.0, 0.0, 4.0)",1.0,0.10045334323
"(1, 2.0, 0.0, 4.0)",3.0,0.0
"(1, 2.0, 0.0, 4.0)",0.0,0.0
"(1, 2.0, 0.0, 4.0)",2.0,0.0
"(1, 2.0, 0.0, 6.0)",2.0,0.054
"(1, 2.0, 1.0, 0.0)",1.0,0.0
"(1, 2.0, 1.0, 0.0)",3.0,0.0
"(1, 2.0, 1.0, 0.0)",0.0,0.0
"(1, 2.0, 1.0, 0.0)",2.0,1.6200005904900001
"(1, 2.0, 1.0, 2.0)",0.0,0.0
"(1, 2.0, 1.0, 2.0)",2.0,9.565937999999996e-09
"(1, 2.0, 1.0, 2.0)",4.0,5.314409999999999e-08
"(1, 2.0, 1.0, 2.0)",1.0,6.495389999999998e-05
"(1, 2.0, 1.0, 2.0)",3.0,0.008671381974652222
"(1, 2.0, 1.0, 3.0)",4.0,0.0074230634636916
"(1, 2.0, 1.0, 3.0)",1.0,0.09304861056800001
"(1, 2.0, 1.0, 3.0)",3.0,0.02416815063
"(1, 2.0, 1.0, 3.0)",0.0,8.47288609443e-06
"(1, 2.0, 1.0, 3.0)",2.0,0.09541449330528255
"(1, 2.0, 1.0, 4.0)",1.0,0.02361960023245229
"(1, 2.0, 1.0, 4.0)",3.0,0.0
"(1, 2.0, 1.0, 4.0)",0.0,0.0
"(1, 2.0, 1.0, 4.0)",2.0,0.0
"(1, 2.0, 1.0, 6.0)",1.0,0.0
"(1, 2.0, 2.0, 0.0)",0.0,0.0
"(1, 2.0, 2.0, 0.0)",1.0,0.0
"(1, 2.0, 2.0, 0.0)",3.0,0.0
"(1, 2.0, 2.0, 3.0)",3.0,0.008485183639169998
"(1, 2.0, 2.0, 3.0)",0.0,0.0
"(1, 2.0, 2.0, 3.0)",2.0,0.10013928928885722
"(1, 2.0, 2.0, 3.0)",4.0,0.06524947235838997
"(1, 2.0, 2.0, 3.0)",1.0,0.4184794590761787
"(1, 2.0, 2.0, 4.0)",2.0,1.8828635765399986e-13
"(1, 2.0, 2.0, 4.0)",1.0,6.9735688019999966e-12
"(1, 2.0, 2.0, 4.0)",3.0,5.648590729619996e-14
"(1, 2.0, 2.0, 4.0)",0.0,0.0
"(1, 2.0, 3.0, 0.0)",0.0,0.371
"(1, 2.0, 3.0, 0.0)",2.0,0.0
"(1, 2.0, 3.0, 0.0)",1.0,0.0
"(1, 2.0, 3.0, 0.0)",3.0,0.07887
"(1, 2.0, 3.0, 3.0)",3.0,0.057
"(1, 2.0, 3.0, 3.0)",0.0,1.0
"(1, 2.0, 3.0, 3.0)",2.0,0.00081
"(1, 2.0, 3.0, 3.0)",4.0,0.3
"(1, 2.0, 3.0, 3.0)",1.0,1.0
"(1, 2.0, 3.0, 4.0)",1.0,0.0
"(1, 2.0, 3.0, 4.0)",3.0,0.09
"(1, 2.0, 3.0, 4.0)",0.0,1.09
"(1, 2.0, 3.0, 4.0)",2.0,0.623
"(1, 2.0, 3.0, 4.0)",4.0,0.09
"(1, 2.0, 3.0, 6.0)",3.0,0.32999999999999996
"(1, 2.0, 3.0, 6.0)",0.0,0.0
"(1, 2.0, 3.0, 6.0)",2.0,0.0
"(1, 2.0, 3.0, 6.0)",1.0,0.0
"(1, 3.0, 0.0, 0.0)",1.0,0.13281689293146942
"(1, 3.0, 0.0, 0.0)",3.0,0.0
"(1, 3.0, 0.0, 0.0)",0.0,0.0
"(1, 3.0, 0.0, 0.0)",2.0,0.0
"(1, 3.0, 0.0, 0.0)",4.0,0.0
"(1, 3.0, 0.0, 2.0)",0.0,0.0
"(1, 3.0, 0.0, 2.0)",2.0,0.0
"(1, 3.0, 0.0, 2.0)",1.0,5.314409999999999e-08
"(1, 3.0, 0.0, 3.0)",0.0,0.0
"(1, 3.0, 0.0, 3.0)",2.0,0.0177147014348907
"(1, 3.0, 0.0, 3.0)",4.0,0.000243
"(1, 3.0, 0.0, 3.0)",1.0,0.183630884401
"(1, 3.0, 0.0, 3.0)",3.0,0.0
"(1, 3.0, 0.0, 4.0)",0.0,0.2187
"(1, 3.0, 0.0, 4.0)",2.0,0.0
"(1, 3.0, 0.0, 4.0)",4.0,0.0
"(1, 3.0, 0.0, 4.0)",1.0,0.0
"(1, 3.0, 0.0, 6.0)",0.0,0.0
"(1, 3.0, 0.0, 6.0)",4.0,0.0
"(1, 3.0, 0.0, 6.0)",1.0,0.0
"(1, 3.0, 0.0, 7.0)",0.0,0.0007289999999999999
"(1, 3.0, 0.0, 7.0)",2.0,0.0
"(1, 3.0, 0.0, 7.0)",4.0,0.0
"(1, 3.0, 0.0, 7.0)",1.0,0.0
"(1, 3.0, 1.0, 0.0)",0.0,0.0024300000000000003
"(1, 3.0, 1.0, 0.0)",2.0,0.0081
"(1, 3.0, 1.0, 0.0)",1.0,0.0
"(1, 3.0, 1.0, 0.0)",3.0,0.0
"(1, 3.0, 1.0, 2.0)",3.0,0.0
"(1, 3.0, 1.0, 2.0)",0.0,0.0
"(1, 3.0, 1.0, 2.0)",2.0,0.003913124085899999
"(1, 3.0, 1.0, 2.0)",4.0,0.0
"(1, 3.0, 1.0, 2.0)",1.0,0.0015033886094429998
"(1, 3.0, 1.0, 3.0)",2.0,0.029290777613655842
"(1, 3.0, 1.0, 3.0)",4.0,0.04418752231461262
"(1, 3.0, 1.0, 3.0)",1.0,0.0689457172374411
"(1, 3.0, 1.0, 3.0)",3.0,0.0063690767181242055
"(1, 3.0, 1.0, 3.0)",0.0,0.0012825810090284465
"(1, 3.0, 1.0, 4.0)",3.0,0.0
"(1, 3.0, 1.0, 4.0)",0.0,0.0
"(1, 3.0, 1.0, 4.0)",2.0,0.0
"(1, 3.0, 1.0, 4.0)",4.0,0.0
"(1, 3.0, 1.0, 4.0)",1.0,0.032090039103870004
"(1, 3.0, 1.0, 6.0)",1.0,0.0
