State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.0
"(1, 1.0, 0.0, 0.0)",2.0,0.0
"(1, 1.0, 0.0, 0.0)",4.0,0.049409999999999996
"(1, 1.0, 0.0, 0.0)",1.0,0.06
"(1, 1.0, 0.0, 0.0)",3.0,0.0
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",2.0,0.0
"(1, 1.0, 0.0, 2.0)",4.0,0.16695
"(1, 1.0, 0.0, 2.0)",1.0,0.024299999999999995
"(1, 1.0, 0.0, 2.0)",3.0,0.0
"(1, 1.0, 0.0, 3.0)",3.0,0.03900000000000001
"(1, 1.0, 0.0, 3.0)",0.0,0.0
"(1, 1.0, 0.0, 3.0)",2.0,0.0
"(1, 1.0, 0.0, 3.0)",4.0,0.0
"(1, 1.0, 0.0, 3.0)",1.0,0.1
"(1, 1.0, 0.0, 4.0)",0.0,0.0
"(1, 1.0, 0.0, 4.0)",2.0,0.0
"(1, 1.0, 0.0, 4.0)",4.0,0.84
"(1, 1.0, 0.0, 4.0)",1.0,0.8127
"(1, 1.0, 0.0, 4.0)",3.0,0.0
"(1, 1.0, 1.0, 0.0)",3.0,0.18
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",4.0,4.0
"(1, 1.0, 1.0, 0.0)",1.0,0.0027
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,1.5182685938
"(1, 1.0, 1.0, 2.0)",4.0,0.009
"(1, 1.0, 1.0, 2.0)",1.0,0.0
"(1, 1.0, 1.0, 2.0)",3.0,1.320690770163
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.1323
"(1, 1.0, 1.0, 3.0)",4.0,0.01301994
"(1, 1.0, 1.0, 3.0)",1.0,0.5820500428549499
"(1, 1.0, 1.0, 3.0)",3.0,0.243162
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.30000000000000004
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.0
"(1, 1.0, 1.0, 4.0)",4.0,0.0019682999999999997
"(1, 1.0, 2.0, 0.0)",3.0,0.027
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.21869022899999999
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.09661513499999999
"(1, 1.0, 2.0, 3.0)",4.0,0.074857869
"(1, 1.0, 2.0, 4.0)",1.0,1.0
"(1, 1.0, 2.0, 4.0)",3.0,0.3
"(1, 1.0, 3.0, 0.0)",4.0,0.0
"(1, 1.0, 3.0, 0.0)",1.0,0.0
"(1, 1.0, 3.0, 0.0)",3.0,0.30000000000000004
"(1, 1.0, 3.0, 0.0)",0.0,0.0
"(1, 1.0, 3.0, 0.0)",2.0,2.0
"(1, 1.0, 3.0, 3.0)",0.0,2.0
"(1, 1.0, 3.0, 3.0)",2.0,0.2
"(1, 1.0, 3.0, 3.0)",4.0,0.0
"(1, 1.0, 3.0, 3.0)",1.0,2.0
"(1, 1.0, 3.0, 3.0)",3.0,0.1086
"(1, 1.0, 3.0, 4.0)",3.0,0.0
