State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.023742882
"(1, 1.0, 0.0, 0.0)",2.0,0.6157746198570153
"(1, 1.0, 0.0, 0.0)",4.0,0.46729230000000005
"(1, 1.0, 0.0, 0.0)",1.0,0.656572988251657
"(1, 1.0, 0.0, 0.0)",3.0,0.05155245000000001
"(1, 1.0, 0.0, 1.0)",0.0,0.0
"(1, 1.0, 0.0, 1.0)",2.0,0.0
"(1, 1.0, 0.0, 1.0)",4.0,0.16841939999999997
"(1, 1.0, 0.0, 1.0)",1.0,0.00081
"(1, 1.0, 0.0, 1.0)",3.0,0.30000000000000004
"(1, 1.0, 0.0, 2.0)",0.0,0.0
"(1, 1.0, 0.0, 2.0)",2.0,0.29961000000000004
"(1, 1.0, 0.0, 2.0)",4.0,0.252509049
"(1, 1.0, 0.0, 2.0)",1.0,0.0
"(1, 1.0, 0.0, 2.0)",3.0,0.9055215892559999
"(1, 1.0, 0.0, 3.0)",3.0,0.3519882
"(1, 1.0, 0.0, 3.0)",0.0,0.09
"(1, 1.0, 0.0, 3.0)",2.0,1.0466682210413998
"(1, 1.0, 0.0, 3.0)",4.0,0.10049999999999999
"(1, 1.0, 0.0, 3.0)",1.0,0.9310366
"(1, 1.0, 0.0, 4.0)",1.0,0.8999999999999999
"(1, 1.0, 0.0, 4.0)",3.0,0.3
"(1, 1.0, 0.0, 4.0)",0.0,0.011186999999999999
"(1, 1.0, 0.0, 4.0)",4.0,0.18
"(1, 1.0, 1.0, 0.0)",1.0,0.19909082099999997
"(1, 1.0, 1.0, 0.0)",3.0,0.033299999999999996
"(1, 1.0, 1.0, 0.0)",0.0,0.0
"(1, 1.0, 1.0, 0.0)",2.0,0.182304189
"(1, 1.0, 1.0, 0.0)",4.0,0.08873534778
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.39822431524967977
"(1, 1.0, 1.0, 2.0)",4.0,0.10789291524469992
"(1, 1.0, 1.0, 2.0)",1.0,0.47637520728239846
"(1, 1.0, 1.0, 2.0)",3.0,0.25156111970799583
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.4303563892244102
"(1, 1.0, 1.0, 3.0)",4.0,0.20489934347355385
"(1, 1.0, 1.0, 3.0)",1.0,0.7501276255425249
"(1, 1.0, 1.0, 3.0)",3.0,0.172105212958315
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.20196830000000002
"(1, 1.0, 1.0, 4.0)",4.0,0.050787
"(1, 1.0, 1.0, 4.0)",1.0,0.18643104689715098
"(1, 1.0, 1.0, 4.0)",3.0,0.20808108
"(1, 1.0, 2.0, 0.0)",1.0,1.0
"(1, 1.0, 2.0, 0.0)",3.0,0.0
"(1, 1.0, 2.0, 0.0)",0.0,0.1
"(1, 1.0, 2.0, 0.0)",2.0,0.3
"(1, 1.0, 2.0, 0.0)",4.0,0.09
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.22233819889326015
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.4876310032217824
"(1, 1.0, 2.0, 3.0)",4.0,0.2545415439884456
"(1, 1.0, 2.0, 4.0)",1.0,0.34390000000000004
"(1, 1.0, 2.0, 4.0)",3.0,0.08130000000000001
"(1, 1.0, 2.0, 4.0)",0.0,1.0
"(1, 1.0, 2.0, 4.0)",2.0,0.009
"(1, 1.0, 2.0, 4.0)",4.0,0.0139
"(1, 1.0, 3.0, 0.0)",4.0,0.1167
"(1, 1.0, 3.0, 0.0)",1.0,0.7130000000000001
"(1, 1.0, 3.0, 0.0)",3.0,0.6186
"(1, 1.0, 3.0, 0.0)",0.0,2.73019928609
