State,Action,Q-Value
"(1, 1.0, 0.0, 0.0)",0.0,0.005994000000000001
"(1, 1.0, 0.0, 0.0)",2.0,0.0
"(1, 1.0, 0.0, 0.0)",4.0,0.0
"(1, 1.0, 0.0, 0.0)",1.0,0.0
"(1, 1.0, 0.0, 0.0)",3.0,0.0
"(1, 1.0, 0.0, 1.0)",4.0,0.18
"(1, 1.0, 0.0, 1.0)",2.0,0.0054
"(1, 1.0, 0.0, 3.0)",3.0,0.30000000000000004
"(1, 1.0, 0.0, 3.0)",0.0,0.0
"(1, 1.0, 0.0, 3.0)",2.0,0.0
"(1, 1.0, 0.0, 3.0)",4.0,0.09
"(1, 1.0, 0.0, 3.0)",1.0,0.0
"(1, 1.0, 0.0, 4.0)",2.0,2.0
"(1, 1.0, 0.0, 4.0)",4.0,0.6
"(1, 1.0, 1.0, 0.0)",2.0,0.0
"(1, 1.0, 1.0, 2.0)",0.0,0.0
"(1, 1.0, 1.0, 2.0)",2.0,0.1815795
"(1, 1.0, 1.0, 2.0)",4.0,0.0
"(1, 1.0, 1.0, 2.0)",1.0,0.4951833299999999
"(1, 1.0, 1.0, 2.0)",3.0,0.0229959
"(1, 1.0, 1.0, 3.0)",0.0,0.0
"(1, 1.0, 1.0, 3.0)",2.0,0.45158971
"(1, 1.0, 1.0, 3.0)",4.0,0.03969
"(1, 1.0, 1.0, 3.0)",1.0,0.273
"(1, 1.0, 1.0, 3.0)",3.0,0.00015795000000000002
"(1, 1.0, 1.0, 4.0)",1.0,0.0
"(1, 1.0, 1.0, 4.0)",3.0,0.0
"(1, 1.0, 1.0, 4.0)",0.0,0.0
"(1, 1.0, 1.0, 4.0)",2.0,0.0
"(1, 1.0, 1.0, 4.0)",4.0,0.0
"(1, 1.0, 2.0, 3.0)",1.0,1.0
"(1, 1.0, 2.0, 3.0)",3.0,0.27899999999999997
"(1, 1.0, 2.0, 3.0)",0.0,1.0
"(1, 1.0, 2.0, 3.0)",2.0,0.22283144100000002
"(1, 1.0, 2.0, 3.0)",4.0,0.13154234250000002
"(1, 1.0, 2.0, 4.0)",2.0,2.0
"(1, 1.0, 2.0, 4.0)",3.0,3.0
"(1, 1.0, 3.0, 0.0)",4.0,0.0
"(1, 1.0, 3.0, 0.0)",1.0,0.0
"(1, 1.0, 3.0, 0.0)",3.0,0.0
"(1, 1.0, 3.0, 0.0)",0.0,0.0
"(1, 1.0, 3.0, 0.0)",2.0,2.1
"(1, 1.0, 3.0, 3.0)",0.0,0.0
"(1, 1.0, 3.0, 3.0)",2.0,0.542
