B00, 1
B00, Trade, 29.125, 1, B00, S02, 1
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 11.175, 1, B04, S01, 1
B05, 1
B05, Trade, 13.600, 2, B05, S08, 1
B06, 1
B06, Trade, 3.800, 2, B06, S04, 1
B07, 1
B07, Trade, 18.825, 2, S06, B07, 1
B08, 1
B08, Trade, 27.250, 2, S07, B08, 1
B09, 1
B09, Trade, 20.875, 2, S05, B09, 1
B10, 1
B10, Trade, 23.825, 3, B10, S03, 1
B11, 1
B11, Trade, 16.150, 2, S09, B11, 1
B12, 1
B12, Trade, 8.025, 3, B12, S10, 1
B13, 0
B14, 1
B14, Trade, 28.725, 3, S14, B14, 1
B15, 1
B15, Trade, 22.300, 3, S12, B15, 1
B16, 1
B16, Trade, 12.875, 4, S16, B16, 1
B17, 1
B17, Trade, 24.050, 4, S17, B17, 1
B18, 1
B18, Trade, 6.350, 4, B18, S00, 1
B19, 1
B19, Trade, 9.325, 3, S13, B19, 1
S00, 1
S00, Trade, 6.350, 4, B18, S00, 1
S01, 1
S01, Trade, 11.175, 1, B04, S01, 1
S02, 1
S02, Trade, 29.125, 1, B00, S02, 1
S03, 1
S03, Trade, 23.825, 3, B10, S03, 1
S04, 1
S04, Trade, 3.800, 2, B06, S04, 1
S05, 1
S05, Trade, 20.875, 2, S05, B09, 1
S06, 1
S06, Trade, 18.825, 2, S06, B07, 1
S07, 1
S07, Trade, 27.250, 2, S07, B08, 1
S08, 1
S08, Trade, 13.600, 2, B05, S08, 1
S09, 1
S09, Trade, 16.150, 2, S09, B11, 1
S10, 1
S10, Trade, 8.025, 3, B12, S10, 1
S11, 0
S12, 1
S12, Trade, 22.300, 3, S12, B15, 1
S13, 1
S13, Trade, 9.325, 3, S13, B19, 1
S14, 1
S14, Trade, 28.725, 3, S14, B14, 1
S15, 0
S16, 1
S16, Trade, 12.875, 4, S16, B16, 1
S17, 1
S17, Trade, 24.050, 4, S17, B17, 1
S18, 0
S19, 0
